 WAVE HEIGHT COMPUTATIONS FOR FLOOD INSURANCE STUDIES (WHAFIS VERSION 4.0G, 08_2007)
          OF    131.200    -24.428      0.000      8.763      0.000      0.000      0.000      0.000      0.118      0.000
          OF    134.500    -24.044      0.000      8.765      0.000      0.000      0.000      0.000      0.120      0.000
          OF    137.800    -23.638      0.000      8.767      0.000      0.000      0.000      0.000      0.125      0.000
          OF    141.100    -23.218      0.000      8.768      0.000      0.000      0.000      0.000      0.127      0.000
          OF    144.400    -22.798      0.000      8.771      0.000      0.000      0.000      0.000      0.129      0.000
          OF    147.600    -22.378      0.000      8.773      0.000      0.000      0.000      0.000      0.129      0.000
          OF    150.900    -21.957      0.000      8.776      0.000      0.000      0.000      0.000      0.127      0.000
          OF    154.200    -21.537      0.000      8.778      0.000      0.000      0.000      0.000      0.127      0.000
          OF    157.500    -21.117      0.000      8.782      0.000      0.000      0.000      0.000      0.127      0.000
          OF    160.800    -20.697      0.000      8.786      0.000      0.000      0.000      0.000      0.129      0.000
          OF    164.000    -20.277      0.000      8.790      0.000      0.000      0.000      0.000      0.129      0.000
          OF    167.300    -19.856      0.000      8.794      0.000      0.000      0.000      0.000      0.127      0.000
          OF    170.600    -19.436      0.000      8.799      0.000      0.000      0.000      0.000      0.127      0.000
          OF    173.900    -19.016      0.000      8.804      0.000      0.000      0.000      0.000      0.127      0.000
          OF    177.200    -18.596      0.000      8.811      0.000      0.000      0.000      0.000      0.129      0.000
          OF    180.400    -18.175      0.000      8.818      0.000      0.000      0.000      0.000      0.129      0.000
          OF    183.700    -17.755      0.000      8.824      0.000      0.000      0.000      0.000      0.131      0.000
          OF    187.000    -17.313      0.000      8.831      0.000      0.000      0.000      0.000      0.162      0.000
          OF    190.300    -16.689      0.000      8.835      0.000      0.000      0.000      0.000      0.198      0.000
          OF    193.600    -16.007      0.000      8.839      0.000      0.000      0.000      0.000      0.210      0.000
          OF    196.800    -15.325      0.000      8.843      0.000      0.000      0.000      0.000      0.204      0.000
          OF    200.100    -14.681      0.000      8.848      0.000      0.000      0.000      0.000      0.190      0.000
          OF    203.400    -14.072      0.000      8.856      0.000      0.000      0.000      0.000      0.185      0.000
          OF    206.700    -13.462      0.000      8.860      0.000      0.000      0.000      0.000      0.983      0.000
          OF    213.300     -4.340      0.000      8.940      0.000      0.000      0.000      0.000      0.936      0.000
          OF    216.500     -4.287      0.000      9.071      0.000      0.000      0.000      0.000      0.022      0.000
          OF    219.800     -4.198      0.000      9.171      0.000      0.000      0.000      0.000      0.022      0.000
          OF    223.100     -4.143      0.000      9.269      0.000      0.000      0.000      0.000      0.015      0.000
          OF    226.400     -4.100      0.000      9.369      0.000      0.000      0.000      0.000      0.013      0.000
          OF    229.700     -4.057      0.000      9.458      0.000      0.000      0.000      0.000      0.020      0.000
          OF    232.900     -3.971      0.000      9.542      0.000      0.000      0.000      0.000      0.050      0.000
          OF    236.200     -3.733      0.000      9.612      0.000      0.000      0.000      0.000      0.083      0.000
          OF    239.500     -3.425      0.000      9.674      0.000      0.000      0.000      0.000      0.093      0.000
          OF    242.800     -3.117      0.000      9.734      0.000      0.000      0.000      0.000      0.119      0.000
          OF    246.100     -2.641      0.000      9.785      0.000      0.000      0.000      0.000      0.100      0.000
          OF    249.300     -2.464      0.000      9.847      0.000      0.000      0.000      0.000      0.029      0.000
          OF    252.600     -2.450      0.000      9.911      0.000      0.000      0.000      0.000      0.022      0.000
          OF    255.900     -2.318      0.000      9.968      0.000      0.000      0.000      0.000      0.047      0.000
          OF    259.200     -2.139      0.000     10.012      0.000      0.000      0.000      0.000      0.054      0.000
          OF    262.500     -1.960      0.000     10.024      0.000      0.000      0.000      0.000      0.055      0.000
          OF    265.700     -1.781      0.000     10.066      0.000      0.000      0.000      0.000      0.055      0.000
          OF    269.000     -1.602      0.000     10.116      0.000      0.000      0.000      0.000      0.054      0.000
          OF    272.300     -1.423      0.000     10.163      0.000      0.000      0.000      0.000      0.052      0.000
          OF    275.600     -1.258      0.000     10.148      0.000      0.000      0.000      0.000     -0.016      0.000
          OF    278.900     -1.530      0.000     10.196      0.000      0.000      0.000      0.000     -0.010      0.000
          OF    282.200     -1.327      0.000     10.233      0.000      0.000      0.000      0.000      0.170      0.000
          OF    285.400     -0.426      0.000     10.250      0.000      0.000      0.000      0.000      0.442      0.000
          IF    288.700      1.548      0.000     10.222      0.000      0.000      0.000      0.000      0.519      0.000
          IF    292.000      2.999      0.000     10.250      0.000      0.000      0.000      0.000      0.371      0.000
          IF    295.300      3.995      0.000     10.483      0.000      0.000      0.000      0.000      0.269      0.000
          IF    298.600      4.773      0.000     10.678      0.000      0.000      0.000      0.000      0.186      0.000
          IF    301.800      5.203      0.000     10.794      0.000      0.000      0.000      0.000     -0.073      0.000
          IF    305.100      4.300      0.000     10.948      0.000      0.000      0.000      0.000     -0.229      0.000
          IF    308.400      3.689      0.000     11.008      0.000      0.000      0.000      0.000     -0.115      0.000
          IF    311.700      3.542      0.000     11.046      0.000      0.000      0.000      0.000      0.104      0.000
          IF    315.000      4.377      0.000     11.051      0.000      0.000      0.000      0.000      0.318      0.000
          IF    318.200      5.610      0.000     11.034      0.000      0.000      0.000      0.000      0.456      0.000
          IF    321.500      7.342      0.000     11.280      0.000      0.000      0.000      0.000      0.562      0.000
          IF    324.000      8.867      0.000     11.280      0.000      0.000      0.000      0.000      0.613      0.000
          IF    326.000     10.101      0.000     11.280      0.000      0.000      0.000      0.000      0.498      0.000
          IF    328.000     10.860      0.000     11.280      0.000      0.000      0.000      0.000      0.357      0.000
          IF    329.300     11.280      0.000     11.280      0.000      0.000      0.000      0.000      0.324      0.000
          ET      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
1


            END        END      FETCH SURGE ELEV SURGE ELEV    INITIAL    INITIAL                BOTTOM    AVERAGE
        STATION  ELEVATION     LENGTH    10-YEAR   100-YEAR WAVE HEIGHT  W. PERIOD                SLOPE    A-ZONES
  IE      0.000    -27.891      1.000      1.000      8.752     36.518     14.542     56.140      0.019      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF      2.000    -27.853      0.000      8.753      0.000      0.000      0.000      0.000      0.019      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF      4.000    -27.815      0.000      8.753      0.000      0.000      0.000      0.000      0.019      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF      6.000    -27.777      0.000      8.753      0.000      0.000      0.000      0.000      0.019      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF      8.000    -27.740      0.000      8.754      0.000      0.000      0.000      0.000      0.019      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     10.000    -27.702      0.000      8.754      0.000      0.000      0.000      0.000      0.019      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     12.000    -27.664      0.000      8.754      0.000      0.000      0.000      0.000      0.019      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     14.000    -27.626      0.000      8.755      0.000      0.000      0.000      0.000      0.019      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     16.000    -27.589      0.000      8.755      0.000      0.000      0.000      0.000      0.019      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     18.000    -27.551      0.000      8.755      0.000      0.000      0.000      0.000      0.019      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     20.000    -27.513      0.000      8.756      0.000      0.000      0.000      0.000      0.015      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     22.000    -27.489      0.000      8.757      0.000      0.000      0.000      0.000     -0.007      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     24.000    -27.543      0.000      8.757      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     26.000    -27.597      0.000      8.758      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     28.000    -27.651      0.000      8.759      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     30.000    -27.706      0.000      8.759      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     32.000    -27.760      0.000      8.759      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     34.000    -27.814      0.000      8.760      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     36.000    -27.868      0.000      8.760      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     38.000    -27.922      0.000      8.761      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     40.000    -27.976      0.000      8.761      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     42.000    -28.030      0.000      8.762      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     44.000    -28.084      0.000      8.762      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     46.000    -28.138      0.000      8.762      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     48.000    -28.192      0.000      8.763      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     50.000    -28.246      0.000      8.763      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     52.000    -28.300      0.000      8.764      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     54.000    -28.354      0.000      8.764      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     56.000    -28.408      0.000      8.764      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     58.000    -28.462      0.000      8.765      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     60.000    -28.516      0.000      8.766      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     62.000    -28.571      0.000      8.766      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     64.000    -28.625      0.000      8.767      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     66.000    -28.679      0.000      8.767      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     68.000    -28.733      0.000      8.768      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     70.000    -28.787      0.000      8.768      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     72.000    -28.841      0.000      8.769      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     74.000    -28.895      0.000      8.769      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     76.000    -28.949      0.000      8.770      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     78.000    -29.003      0.000      8.770      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     80.000    -29.057      0.000      8.771      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     82.000    -29.111      0.000      8.771      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     84.000    -29.165      0.000      8.772      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     86.000    -29.219      0.000      8.772      0.000      0.000      0.000      0.000     -0.027      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     88.000    -29.273      0.000      8.773      0.000      0.000      0.000      0.000     -0.008      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     90.000    -29.251      0.000      8.773      0.000      0.000      0.000      0.000      0.062      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     91.900    -29.033      0.000      8.754      0.000      0.000      0.000      0.000      0.118      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     95.100    -28.649      0.000      8.754      0.000      0.000      0.000      0.000      0.118      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     98.400    -28.265      0.000      8.754      0.000      0.000      0.000      0.000      0.116      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF    101.700    -27.882      0.000      8.754      0.000      0.000      0.000      0.000      0.116      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF    105.000    -27.498      0.000      8.755      0.000      0.000      0.000      0.000      0.116      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF    108.300    -27.114      0.000      8.755      0.000      0.000      0.000      0.000      0.118      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF    111.500    -26.730      0.000      8.756      0.000      0.000      0.000      0.000      0.118      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF    114.800    -26.347      0.000      8.757      0.000      0.000      0.000      0.000      0.116      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF    118.100    -25.963      0.000      8.758      0.000      0.000      0.000      0.000      0.116      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF    121.400    -25.579      0.000      8.759      0.000      0.000      0.000      0.000      0.116      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF    124.700    -25.195      0.000      8.760      0.000      0.000      0.000      0.000      0.116      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF    128.000    -24.812      0.000      8.762      0.000      0.000      0.000      0.000      0.118      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF    131.200    -24.428      0.000      8.763      0.000      0.000      0.000      0.000      0.118      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF    134.500    -24.044      0.000      8.765      0.000      0.000      0.000      0.000      0.120      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF    137.800    -23.638      0.000      8.767      0.000      0.000      0.000      0.000      0.125      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF    141.100    -23.218      0.000      8.768      0.000      0.000      0.000      0.000      0.127      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF    144.400    -22.798      0.000      8.771      0.000      0.000      0.000      0.000      0.129      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
