 WAVE HEIGHT COMPUTATIONS FOR FLOOD INSURANCE STUDIES (WHAFIS VERSION 4.0G, 08_2007)
          OF     39.000    -15.211      0.000      8.831      0.000      0.000      0.000      0.000      0.231      0.000
          OF     40.000    -14.979      0.000      8.831      0.000      0.000      0.000      0.000      0.231      0.000
          OF     41.000    -14.749      0.000      8.831      0.000      0.000      0.000      0.000      0.230      0.000
          OF     42.000    -14.518      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     43.000    -14.287      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     44.000    -14.056      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     45.000    -13.825      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     46.000    -13.594      0.000      8.830      0.000      0.000      0.000      0.000      0.230      0.000
          OF     47.000    -13.364      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     48.000    -13.132      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     49.000    -12.901      0.000      8.830      0.000      0.000      0.000      0.000      0.230      0.000
          OF     50.000    -12.671      0.000      8.830      0.000      0.000      0.000      0.000      0.230      0.000
          OF     51.000    -12.440      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     52.000    -12.209      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     53.000    -11.978      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     54.000    -11.747      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     55.000    -11.516      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     56.000    -11.285      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     57.000    -11.054      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     58.000    -10.823      0.000      8.830      0.000      0.000      0.000      0.000      0.230      0.000
          OF     59.000    -10.593      0.000      8.830      0.000      0.000      0.000      0.000      0.230      0.000
          OF     60.000    -10.362      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     61.000    -10.131      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     62.000     -9.901      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     63.000     -9.670      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     64.000     -9.439      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     65.000     -9.208      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     66.000     -8.977      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     67.000     -8.746      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     68.000     -8.515      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     69.000     -8.285      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     70.000     -8.054      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     71.000     -7.823      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     72.000     -7.591      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     73.000     -7.361      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     74.000     -7.130      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     75.000     -6.899      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     76.000     -6.668      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     77.000     -6.437      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000
          OF     78.000     -6.207      0.000      8.830      0.000      0.000      0.000      0.000      0.229      0.000
          OF     79.000     -5.979      0.000      8.830      0.000      0.000      0.000      0.000      0.217      0.000
          OF     80.000     -5.773      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          OF     81.000     -5.568      0.000      8.830      0.000      0.000      0.000      0.000      0.205      0.000
          OF     82.000     -5.363      0.000      8.830      0.000      0.000      0.000      0.000      0.205      0.000
          OF     83.000     -5.157      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          OF     84.000     -4.952      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          OF     85.000     -4.746      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          OF     86.000     -4.541      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          OF     87.000     -4.335      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          OF     88.000     -4.129      0.000      8.830      0.000      0.000      0.000      0.000      0.205      0.000
          OF     89.000     -3.924      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          OF     90.000     -3.718      0.000      8.830      0.000      0.000      0.000      0.000      0.205      0.000
          OF     91.000     -3.513      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          OF     92.000     -3.307      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          OF     93.000     -3.102      0.000      8.830      0.000      0.000      0.000      0.000      0.205      0.000
          OF     94.000     -2.897      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          OF     95.000     -2.691      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          OF     96.000     -2.485      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          OF     97.000     -2.280      0.000      8.830      0.000      0.000      0.000      0.000      0.205      0.000
          OF     98.000     -2.074      0.000      8.830      0.000      0.000      0.000      0.000      0.205      0.000
          OF     99.000     -1.869      0.000      8.830      0.000      0.000      0.000      0.000      0.205      0.000
          OF    100.000     -1.664      0.000      8.830      0.000      0.000      0.000      0.000      0.205      0.000
          OF    101.000     -1.458      0.000      8.830      0.000      0.000      0.000      0.000      0.205      0.000
          OF    102.000     -1.253      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          OF    103.000     -1.047      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          OF    104.000     -0.841      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          OF    105.000     -0.636      0.000      8.830      0.000      0.000      0.000      0.000      0.205      0.000
          OF    106.000     -0.430      0.000      8.830      0.000      0.000      0.000      0.000      0.205      0.000
          OF    107.000     -0.225      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          OF    108.000     -0.020      0.000      8.830      0.000      0.000      0.000      0.000      0.205      0.000
          IF    109.000      0.186      0.000      8.830      0.000      0.000      0.000      0.000      0.205      0.000
          IF    110.000      0.391      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          IF    111.000      0.597      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          IF    112.000      0.803      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          IF    113.000      1.008      0.000      8.830      0.000      0.000      0.000      0.000      0.205      0.000
          IF    114.000      1.214      0.000      8.830      0.000      0.000      0.000      0.000      0.205      0.000
          IF    115.000      1.419      0.000      8.830      0.000      0.000      0.000      0.000      0.205      0.000
          IF    116.000      1.625      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          IF    117.000      1.830      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          IF    118.000      2.036      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          IF    119.000      2.241      0.000      8.830      0.000      0.000      0.000      0.000      0.205      0.000
          IF    120.000      2.447      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          IF    121.000      2.652      0.000      8.830      0.000      0.000      0.000      0.000      0.206      0.000
          IF    122.000      2.858      0.000      8.830      0.000      0.000      0.000      0.000      0.048      0.000
          IF    156.500      4.350      0.000      8.830      0.000      0.000      0.000      0.000      0.051      0.000
          IF    165.000      5.069      0.000      8.830      0.000      0.000      0.000      0.000      0.477      0.000
          IF    165.900      8.830      0.000      8.830      0.000      0.000      0.000      0.000      4.179      0.000
          ET      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
1


            END        END      FETCH SURGE ELEV SURGE ELEV    INITIAL    INITIAL                BOTTOM    AVERAGE
        STATION  ELEVATION     LENGTH    10-YEAR   100-YEAR WAVE HEIGHT  W. PERIOD                SLOPE    A-ZONES
  IE      0.000    -23.920      1.000      1.000      8.831      3.408      3.477     56.140      0.215      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF      1.000    -23.705      0.000      8.831      0.000      0.000      0.000      0.000      0.215      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF      2.000    -23.490      0.000      8.831      0.000      0.000      0.000      0.000      0.214      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF      3.000    -23.276      0.000      8.831      0.000      0.000      0.000      0.000      0.214      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF      4.000    -23.062      0.000      8.831      0.000      0.000      0.000      0.000      0.214      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF      5.000    -22.847      0.000      8.831      0.000      0.000      0.000      0.000      0.214      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF      6.000    -22.633      0.000      8.831      0.000      0.000      0.000      0.000      0.214      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF      7.000    -22.418      0.000      8.831      0.000      0.000      0.000      0.000      0.214      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF      8.000    -22.204      0.000      8.831      0.000      0.000      0.000      0.000      0.214      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF      9.000    -21.989      0.000      8.831      0.000      0.000      0.000      0.000      0.214      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     10.000    -21.775      0.000      8.831      0.000      0.000      0.000      0.000      0.214      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     11.000    -21.560      0.000      8.831      0.000      0.000      0.000      0.000      0.214      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     12.000    -21.346      0.000      8.831      0.000      0.000      0.000      0.000      0.214      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     13.000    -21.132      0.000      8.831      0.000      0.000      0.000      0.000      0.214      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     14.000    -20.917      0.000      8.831      0.000      0.000      0.000      0.000      0.214      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     15.000    -20.703      0.000      8.831      0.000      0.000      0.000      0.000      0.214      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     16.000    -20.488      0.000      8.831      0.000      0.000      0.000      0.000      0.215      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     17.000    -20.273      0.000      8.831      0.000      0.000      0.000      0.000      0.214      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     18.000    -20.059      0.000      8.831      0.000      0.000      0.000      0.000      0.222      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     19.000    -19.828      0.000      8.831      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     20.000    -19.597      0.000      8.831      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     21.000    -19.366      0.000      8.831      0.000      0.000      0.000      0.000      0.230      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     22.000    -19.136      0.000      8.831      0.000      0.000      0.000      0.000      0.230      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     23.000    -18.905      0.000      8.831      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     24.000    -18.674      0.000      8.831      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     25.000    -18.443      0.000      8.831      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     26.000    -18.212      0.000      8.831      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     27.000    -17.981      0.000      8.831      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     28.000    -17.750      0.000      8.831      0.000      0.000      0.000      0.000      0.230      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     29.000    -17.520      0.000      8.831      0.000      0.000      0.000      0.000      0.230      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     30.000    -17.289      0.000      8.831      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     31.000    -17.058      0.000      8.831      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     32.000    -16.827      0.000      8.831      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     33.000    -16.596      0.000      8.831      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     34.000    -16.365      0.000      8.831      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     35.000    -16.134      0.000      8.831      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     36.000    -15.903      0.000      8.831      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     37.000    -15.672      0.000      8.831      0.000      0.000      0.000      0.000      0.230      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     38.000    -15.442      0.000      8.831      0.000      0.000      0.000      0.000      0.230      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     39.000    -15.211      0.000      8.831      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     40.000    -14.979      0.000      8.831      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     41.000    -14.749      0.000      8.831      0.000      0.000      0.000      0.000      0.230      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     42.000    -14.518      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     43.000    -14.287      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     44.000    -14.056      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     45.000    -13.825      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     46.000    -13.594      0.000      8.830      0.000      0.000      0.000      0.000      0.230      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     47.000    -13.364      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     48.000    -13.132      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     49.000    -12.901      0.000      8.830      0.000      0.000      0.000      0.000      0.230      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     50.000    -12.671      0.000      8.830      0.000      0.000      0.000      0.000      0.230      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     51.000    -12.440      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     52.000    -12.209      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     53.000    -11.978      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     54.000    -11.747      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     55.000    -11.516      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     56.000    -11.285      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     57.000    -11.054      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     58.000    -10.823      0.000      8.830      0.000      0.000      0.000      0.000      0.230      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     59.000    -10.593      0.000      8.830      0.000      0.000      0.000      0.000      0.230      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
  OF     60.000    -10.362      0.000      8.830      0.000      0.000      0.000      0.000      0.231      0.000


            END        END  NEW SURGE  NEW SURGE                                                 BOTTOM    AVERAGE
        STATION  ELEVATION    10-YEAR   100-YEAR                                                  SLOPE    A-ZONES
