%
%
% Run:1     Table:curve             SWAN version:41.20A
%
%       Xp            Yp            Hsig          TPsmoo        RTpeak        Tm_10         Dir           Dspr          Depth         Setup    
%       [m]           [m]           [m]           [sec]         [sec]         [sec]         [degr]        [degr]        [m]           [m]      
%
          26.            0.       2.56637       12.5989       12.4477       10.2402         0.000       31.1614        6.3900     -0.000022 
          27.            0.       2.56786       12.5992       12.4477       10.2142         0.000       31.1422        6.3800     -0.000049 
          28.            0.       2.56885       12.5995       12.4477       10.1884         0.000       31.1350        6.3800     -0.000026 
          29.            0.       2.56964       12.5998       12.4477       10.1635         0.000       31.1187        6.3800      0.000000 
          30.            0.       2.57096       12.6001       12.4477       10.1403         0.000       31.0994        6.3700     -0.000027 
          31.            0.       2.57179       12.6003       12.4477       10.1171         0.000       31.0919        6.3700     -0.000002 
          32.            0.       2.57244       12.6005       12.4477       10.0948         0.000       31.0757        6.3700      0.000025 
          33.            0.       2.57361       12.6007       12.4477       10.0739         0.000       31.0568        6.3600     -0.000001 
          34.            0.       2.57410       12.6008       12.4477       10.0529         0.000       31.0377        6.3600      0.000028 
          35.            0.       2.57517       12.6009       12.4477       10.0333         0.000       31.0181        6.3500      0.000004 
          36.            0.       2.57580       12.6010       12.4477       10.0135         0.000       31.0098        6.3500      0.000031 
          37.            0.       2.57626       12.6011       12.4477        9.9942         0.001       30.9937        6.3501      0.000059 
          38.            0.       2.57727       12.6012       12.4477        9.9762         0.001       30.9748        6.3400      0.000035 
          39.            0.       2.57781       12.6013       12.4477        9.9579         0.001       30.9665        6.3401      0.000063 
          40.            0.       2.57819       12.6013       12.4477        9.9402         0.001       30.9503        6.3401      0.000093 
          41.            0.       2.57911       12.6013       12.4477        9.9236         0.001       30.9312        6.3301      0.000069 
          42.            0.       2.57957       12.6013       12.4477        9.9067         0.001       30.9227        6.3301      0.000098 
          43.            0.       2.57987       12.6013       12.4477        9.8903         0.001       30.9063        6.3301      0.000128 
          44.            0.       2.58070       12.6013       12.4477        9.8751         0.001       30.8870        6.3201      0.000106 
          45.            0.       2.58109       12.6012       12.4477        9.8594         0.002       30.8782        6.3201      0.000135 
          46.            0.       2.58133       12.6012       12.4477        9.8441         0.002       30.8617        6.3202      0.000167 
          47.            0.       2.58273       12.6011       12.4477        9.8253         0.003       30.8461        6.3101      0.000145 
          48.            0.       2.58388       12.6011       12.4477        9.8045         0.003       30.8421        6.3102      0.000177 
          49.            0.       2.58491       12.6010       12.4477        9.7837         0.003       30.8307        6.3102      0.000210 
          50.            0.       2.58648       12.6009       12.4477        9.7641         0.003       30.8165        6.3002      0.000191 
          51.            0.       2.58758       12.6007       12.4477        9.7441         0.003       30.8127        6.3002      0.000224 
          52.            0.       2.58851       12.6006       12.4477        9.7244         0.004       30.8010        6.3003      0.000259 
          53.            0.       2.58996       12.6005       12.4477        9.7060         0.004       30.7865        6.2902      0.000241 
          54.            0.       2.59095       12.6003       12.4477        9.6871         0.004       30.7823        6.2903      0.000275 
          55.            0.       2.59178       12.6001       12.4477        9.6686         0.004       30.7703        6.2903      0.000311 
          56.            0.       2.59312       12.6000       12.4477        9.6512         0.005       30.7554        6.2803      0.000294 
          57.            0.       2.59382       12.5998       12.4477        9.6333         0.005       30.7400        6.2803      0.000332 
          58.            0.       2.59506       12.5996       12.4477        9.6166         0.005       30.7237        6.2703      0.000316 
          59.            0.       2.59588       12.5994       12.4477        9.5993         0.006       30.7184        6.2704      0.000352 
          60.            0.       2.59654       12.5991       12.4477        9.5824         0.006       30.7057        6.2704      0.000391 
          61.            0.       2.59771       12.5989       12.4477        9.5666         0.006       30.6902        6.2604      0.000376 
          62.            0.       2.59826       12.5987       12.4477        9.5501         0.006       30.6744        6.2604      0.000416 
          63.            0.       2.59935       12.5985       12.4477        9.5348         0.007       30.6577        6.2504      0.000402 
          64.            0.       2.59984       12.5982       12.4477        9.5197         0.006       30.6539        6.2504      0.000447 
          65.            0.       2.60005       12.5980       12.4477        9.5055         0.003       30.6436        6.2505      0.000497 
          66.            0.       2.60073       12.5977       12.4477        9.4926       359.998       30.6308        6.2405      0.000494 
          67.            0.       2.60071       12.5974       12.4477        9.4794       359.992       30.6173        6.2405      0.000548 
          68.            0.       2.60123       12.5972       12.4477        9.4673       359.985       30.6032        6.2305      0.000549 
          69.            0.       2.60135       12.5969       12.4477        9.4543       359.978       30.5999        6.2306      0.000602 
          70.            0.       2.60129       12.5966       12.4477        9.4418       359.969       30.5886        6.2307      0.000658 
          71.            0.       2.60171       12.5963       12.4477        9.4305       359.960       30.5745        6.2207      0.000660 
          72.            0.       2.60170       12.5961       12.4477        9.4176       359.954       30.5596        6.2207      0.000714 
          73.            0.       2.60230       12.5958       12.4477        9.4055       359.949       30.5439        6.2107      0.000711 
          74.            0.       2.60252       12.5955       12.4477        9.3924       359.945       30.5390        6.2108      0.000762 
          75.            0.       2.60263       12.5952       12.4477        9.3793       359.941       30.5271        6.2108      0.000813 
          76.            0.       2.60326       12.5949       12.4477        9.3673       359.938       30.5126        6.2008      0.000810 
          77.            0.       2.60332       12.5946       12.4477        9.3544       359.934       30.4979        6.2009      0.000863 
          78.            0.       2.60390       12.5943       12.4477        9.3426       359.931       30.4827        6.1909      0.000860 
          79.            0.       2.60428       12.5940       12.4477        9.3286       359.923       30.4798        6.1909      0.000912 
          80.            0.       2.60479       12.5937       12.4477        9.3131       359.918       30.4714        6.1910      0.000965 
          81.            0.       2.60586       12.5934       12.4477        9.2983       359.916       30.4610        6.1810      0.000963 
          82.            0.       2.60638       12.5931       12.4477        9.2823       359.914       30.4504        6.1810      0.001018 
          83.            0.       2.60742       12.5928       12.4477        9.2676       359.912       30.4389        6.1710      0.001017 
          84.            0.       2.60787       12.5925       12.4477        9.2520       359.910       30.4278        6.1711      0.001073 
          85.            0.       2.60866       12.5922       12.4477        9.2377       359.908       30.4059        6.1611      0.001075 
          86.            0.       2.60935       12.5919       12.4477        9.2236       359.906       30.3804        6.1511      0.001079 
          87.            0.       2.61015       12.5917       12.4477        9.2097       359.903       30.3635        6.1411      0.001082 
          88.            0.       2.61043       12.5914       12.4477        9.1949       359.901       30.3499        6.1411      0.001141 
          89.            0.       2.61106       12.5911       12.4477        9.1814       359.899       30.3265        6.1311      0.001146 
          90.            0.       2.61161       12.5909       12.4477        9.1680       359.897       30.2999        6.1212      0.001152 
          91.            0.       2.61211       12.5906       12.4477        9.1548       359.895       30.2720        6.1112      0.001160 
          92.            0.       2.61256       12.5904       12.4477        9.1417       359.892       30.2435        6.1012      0.001168 
          93.            0.       2.61296       12.5901       12.4477        9.1289       359.890       30.2148        6.0912      0.001178 
          94.            0.       2.61332       12.5899       12.4477        9.1170       359.886       30.1972        6.0812      0.001193 
          95.            0.       2.61294       12.5896       12.4477        9.1052       359.881       30.1848        6.0813      0.001270 
          96.            0.       2.61281       12.5894       12.4477        9.0952       359.877       30.1634        6.0713      0.001295 
          97.            0.       2.61251       12.5892       12.4477        9.0857       359.872       30.1389        6.0613      0.001323 
          98.            0.       2.61212       12.5889       12.4477        9.0766       359.868       30.1130        6.0514      0.001353 
          99.            0.       2.61164       12.5887       12.4477        9.0678       359.865       30.0862        6.0414      0.001386 
         100.            0.       2.61124       12.5885       12.4477        9.0594       359.860       30.0682        6.0314      0.001419 
         101.            0.       2.61034       12.5883       12.4477        9.0499       359.855       30.0538        6.0315      0.001509 
         102.            0.       2.60976       12.5880       12.4477        9.0419       359.852       30.0295        6.0215      0.001544 
         103.            0.       2.60910       12.5878       12.4477        9.0341       359.850       30.0019        6.0116      0.001580 
         104.            0.       2.60839       12.5876       12.4477        9.0263       359.848       29.9732        6.0016      0.001618 
         105.            0.       2.60817       12.5874       12.4477        9.0162       359.845       29.9424        5.9916      0.001644 
         106.            0.       2.60825       12.5872       12.4477        9.0055       359.843       29.9205        5.9817      0.001665 
         107.            0.       2.60785       12.5870       12.4477        8.9935       359.841       29.9023        5.9817      0.001744 
         108.            0.       2.60763       12.5868       12.4477        8.9837       359.836       29.8763        5.9718      0.001772 
         109.            0.       2.60722       12.5866       12.4477        8.9745       359.828       29.8471        5.9618      0.001803 
         110.            0.       2.60673       12.5864       12.4477        8.9656       359.819       29.8164        5.9518      0.001837 
         111.            0.       2.60634       12.5862       12.4477        8.9568       359.810       29.7948        5.9419      0.001871 
         112.            0.       2.60545       12.5860       12.4477        8.9470       359.801       29.7770        5.9420      0.001963 
         113.            0.       2.60508       12.5858       12.4477        8.9385       359.792       29.7593        5.9320      0.001998 
         114.            0.       2.60415       12.5856       12.4477        8.9289       359.783       29.7426        5.9321      0.002092 
         115.            0.       2.60371       12.5854       12.4477        8.9207       359.773       29.7247        5.9221      0.002128 
         116.            0.       2.60272       12.5852       12.4477        8.9115       359.763       29.7076        5.9222      0.002223 
         117.            0.       2.60224       12.5850       12.4477        8.9036       359.753       29.6897        5.9123      0.002260 
         118.            0.       2.60121       12.5848       12.4477        8.8945       359.743       29.6727        5.9124      0.002357 
         119.            0.       2.60068       12.5846       12.4477        8.8868       359.734       29.6549        5.9024      0.002395 
         120.            0.       2.59960       12.5844       12.4477        8.8780       359.724       29.6380        5.9025      0.002493 
         121.            0.       2.59902       12.5843       12.4477        8.8706       359.714       29.6203        5.8925      0.002532 
         122.            0.       2.59790       12.5841       12.4477        8.8619       359.705       29.6035        5.8926      0.002631 
         123.            0.       2.59728       12.5839       12.4477        8.8547       359.695       29.5860        5.8827      0.002672 
         124.            0.       2.59611       12.5837       12.4477        8.8463       359.686       29.5693        5.8828      0.002772 
         125.            0.       2.59545       12.5836       12.4477        8.8393       359.677       29.5519        5.8728      0.002814 
         126.            0.       2.59424       12.5834       12.4477        8.8310       359.668       29.5354        5.8729      0.002916 
         127.            0.       2.59354       12.5832       12.4477        8.8242       359.659       29.5181        5.8630      0.002959 
         128.            0.       2.59230       12.5831       12.4477        8.8162       359.650       29.5016        5.8631      0.003061 
         129.            0.       2.59156       12.5829       12.4477        8.8095       359.641       29.4845        5.8531      0.003105 
         130.            0.       2.59028       12.5828       12.4477        8.8016       359.632       29.4682        5.8532      0.003209 
         131.            0.       2.58950       12.5826       12.4477        8.7951       359.623       29.4512        5.8433      0.003254 
         132.            0.       2.58838       12.5824       12.4477        8.7866       359.619       29.4351        5.8434      0.003354 
         133.            0.       2.58786       12.5823       12.4477        8.7789       359.616       29.4183        5.8334      0.003394 
         134.            0.       2.58677       12.5821       12.4477        8.7701       359.614       29.4023        5.8335      0.003494 
         135.            0.       2.58615       12.5820       12.4477        8.7628       359.614       29.3857        5.8235      0.003537 
         136.            0.       2.58502       12.5818       12.4477        8.7541       359.615       29.3698        5.8236      0.003639 
         137.            0.       2.58441       12.5817       12.4477        8.7468       359.617       29.3532        5.8137      0.003683 
         138.            0.       2.58326       12.5815       12.4477        8.7381       359.618       29.3375        5.8138      0.003786 
         139.            0.       2.58262       12.5814       12.4477        8.7309       359.621       29.3209        5.8038      0.003831 
         140.            0.       2.58142       12.5813       12.4477        8.7224       359.623       29.3054        5.8039      0.003936 
         141.            0.       2.58071       12.5811       12.4477        8.7155       359.625       29.2893        5.7940      0.003982 
         142.            0.       2.57945       12.5810       12.4477        8.7073       359.627       29.2742        5.7941      0.004089 
         143.            0.       2.57868       12.5809       12.4477        8.7006       359.630       29.2585        5.7841      0.004137 
         144.            0.       2.57739       12.5807       12.4477        8.6926       359.633       29.2437        5.7842      0.004245 
         145.            0.       2.57659       12.5806       12.4477        8.6860       359.636       29.2279        5.7743      0.004294 
         146.            0.       2.57525       12.5805       12.4477        8.6782       359.640       29.2128        5.7744      0.004403 
         147.            0.       2.57442       12.5804       12.4477        8.6718       359.644       29.1970        5.7645      0.004453 
         148.            0.       2.57306       12.5802       12.4477        8.6640       359.647       29.1820        5.7646      0.004563 
         149.            0.       2.57220       12.5801       12.4477        8.6576       359.651       29.1663        5.7546      0.004614 
         150.            0.       2.57079       12.5800       12.4477        8.6501       359.655       29.1516        5.7547      0.004725 
         151.            0.       2.56987       12.5799       12.4477        8.6440       359.659       29.1361        5.7448      0.004778 
         152.            0.       2.56836       12.5798       12.4477        8.6369       359.661       29.1211        5.7449      0.004892 
         153.            0.       2.56733       12.5797       12.4477        8.6313       359.664       29.1048        5.7349      0.004946 
         154.            0.       2.56576       12.5796       12.4477        8.6244       359.668       29.0893        5.7351      0.005062 
         155.            0.       2.56457       12.5795       12.4477        8.6190       359.671       29.0638        5.7251      0.005118 
         156.            0.       2.56330       12.5794       12.4477        8.6136       359.675       29.0352        5.7152      0.005175 
         157.            0.       2.56210       12.5793       12.4477        8.6083       359.679       29.0145        5.7052      0.005234 
         158.            0.       2.56041       12.5792       12.4477        8.6017       359.683       28.9972        5.7054      0.005353 
         159.            0.       2.55910       12.5791       12.4477        8.5966       359.687       28.9710        5.6954      0.005413 
         160.            0.       2.55772       12.5790       12.4477        8.5915       359.691       28.9419        5.6855      0.005474 
         161.            0.       2.55641       12.5789       12.4477        8.5866       359.696       28.9208        5.6755      0.005537 
         162.            0.       2.55460       12.5788       12.4477        8.5803       359.701       28.9031        5.6757      0.005661 
         163.            0.       2.55316       12.5787       12.4477        8.5756       359.706       28.8764        5.6657      0.005725 
         164.            0.       2.55165       12.5786       12.4477        8.5709       359.712       28.8475        5.6558      0.005792 
         165.            0.       2.55010       12.5786       12.4477        8.5663       359.718       28.8178        5.6459      0.005859 
         166.            0.       2.54862       12.5785       12.4477        8.5618       359.724       28.7966        5.6359      0.005929 
         167.            0.       2.54675       12.5784       12.4477        8.5556       359.727       28.7789        5.6361      0.006057 
         168.            0.       2.54530       12.5783       12.4477        8.5506       359.730       28.7528        5.6261      0.006125 
         169.            0.       2.54378       12.5782       12.4477        8.5457       359.733       28.7244        5.6162      0.006194 
         170.            0.       2.54224       12.5782       12.4477        8.5408       359.736       28.6952        5.6063      0.006264 
         171.            0.       2.54077       12.5781       12.4477        8.5360       359.739       28.6739        5.5963      0.006336 
         172.            0.       2.53882       12.5780       12.4477        8.5297       359.742       28.6562        5.5965      0.006469 
         173.            0.       2.53727       12.5779       12.4477        8.5249       359.745       28.6304        5.5865      0.006542 
         174.            0.       2.53568       12.5779       12.4477        8.5201       359.747       28.6020        5.5766      0.006615 
         175.            0.       2.53417       12.5778       12.4477        8.5153       359.750       28.5808        5.5667      0.006689 
         176.            0.       2.53218       12.5777       12.4477        8.5090       359.752       28.5630        5.5668      0.006826 
         177.            0.       2.53062       12.5777       12.4477        8.5040       359.754       28.5366        5.5569      0.006900 
         178.            0.       2.52901       12.5776       12.4477        8.4991       359.756       28.5077        5.5470      0.006975 
         179.            0.       2.52735       12.5775       12.4477        8.4942       359.758       28.4779        5.5371      0.007052 
         180.            0.       2.52578       12.5775       12.4477        8.4893       359.760       28.4560        5.5271      0.007130 
         181.            0.       2.52371       12.5774       12.4477        8.4831       359.762       28.4378        5.5273      0.007270 
         182.            0.       2.52208       12.5774       12.4477        8.4782       359.763       28.4114        5.5173      0.007349 
         183.            0.       2.52039       12.5773       12.4477        8.4733       359.764       28.3828        5.5074      0.007428 
         184.            0.       2.51865       12.5773       12.4477        8.4684       359.764       28.3532        5.4975      0.007509 
         185.            0.       2.51700       12.5772       12.4477        8.4637       359.765       28.3312        5.4876      0.007592 
         186.            0.       2.51485       12.5771       12.4477        8.4575       359.765       28.3127        5.4877      0.007737 
         187.            0.       2.51310       12.5771       12.4477        8.4528       359.766       28.2861        5.4778      0.007820 
         188.            0.       2.51129       12.5771       12.4477        8.4482       359.766       28.2572        5.4679      0.007905 
         189.            0.       2.50943       12.5770       12.4477        8.4436       359.766       28.2276        5.4580      0.007992 
         190.            0.       2.50753       12.5770       12.4477        8.4391       359.765       28.1976        5.4481      0.008080 
         191.            0.       2.50561       12.5769       12.4477        8.4346       359.765       28.1674        5.4382      0.008170 
         192.            0.       2.50354       12.5769       12.4477        8.4301       359.764       28.1293        5.4283      0.008262 
         193.            0.       2.50191       12.5769       12.4477        8.4271       359.764       28.0872        5.4083      0.008292 
         194.            0.       2.49983       12.5768       12.4477        8.4226       359.762       28.0529        5.3984      0.008389 
         195.            0.       2.49775       12.5768       12.4477        8.4181       359.761       28.0208        5.3885      0.008487 
         196.            0.       2.49553       12.5768       12.4477        8.4136       359.759       27.9816        5.3786      0.008587 
         197.            0.       2.49381       12.5768       12.4477        8.4105       359.759       27.9388        5.3586      0.008624 
         198.            0.       2.49162       12.5767       12.4477        8.4058       359.758       27.9038        5.3487      0.008728 
         199.            0.       2.48933       12.5767       12.4477        8.4011       359.758       27.8633        5.3388      0.008833 
         200.            0.       2.48750       12.5767       12.4477        8.3980       359.758       27.8198        5.3189      0.008877 
         201.            0.       2.48518       12.5767       12.4477        8.3933       359.758       27.7843        5.3090      0.008989 
         202.            0.       2.48276       12.5767       12.4477        8.3887       359.758       27.7434        5.2991      0.009102 
         203.            0.       2.48078       12.5767       12.4477        8.3856       359.759       27.6994        5.2792      0.009153 
         204.            0.       2.47831       12.5767       12.4477        8.3812       359.760       27.6634        5.2693      0.009273 
         205.            0.       2.47584       12.5766       12.4477        8.3767       359.761       27.6297        5.2594      0.009394 
         206.            0.       2.47324       12.5766       12.4477        8.3723       359.763       27.5892        5.2495      0.009518 
         207.            0.       2.47109       12.5766       12.4477        8.3695       359.765       27.5450        5.2296      0.009577 
         208.            0.       2.46845       12.5766       12.4477        8.3652       359.767       27.5087        5.2197      0.009707 
         209.            0.       2.46570       12.5766       12.4477        8.3609       359.769       27.4669        5.2098      0.009839 
         210.            0.       2.46341       12.5766       12.4477        8.3582       359.772       27.4219        5.1899      0.009906 
         211.            0.       2.46062       12.5766       12.4477        8.3540       359.775       27.3851        5.1800      0.010044 
         212.            0.       2.45774       12.5766       12.4477        8.3498       359.778       27.3429        5.1702      0.010183 
         213.            0.       2.45531       12.5766       12.4477        8.3472       359.781       27.2977        5.1503      0.010258 
         214.            0.       2.45239       12.5766       12.4477        8.3431       359.785       27.2607        5.1404      0.010404 
         215.            0.       2.44946       12.5766       12.4477        8.3390       359.788       27.2262        5.1306      0.010552 
         216.            0.       2.44644       12.5766       12.4477        8.3349       359.792       27.1846        5.1207      0.010701 
         217.            0.       2.44388       12.5767       12.4477        8.3323       359.796       27.1393        5.1008      0.010784 
         218.            0.       2.44073       12.5767       12.4477        8.3281       359.801       27.0943        5.0909      0.010938 
         219.            0.       2.43806       12.5767       12.4477        8.3256       359.805       27.0477        5.0710      0.011027 
         220.            0.       2.43489       12.5767       12.4477        8.3215       359.810       27.0101        5.0612      0.011189 
         221.            0.       2.43173       12.5767       12.4477        8.3174       359.815       26.9752        5.0514      0.011352 
         222.            0.       2.42856       12.5767       12.4477        8.3133       359.820       26.9415        5.0415      0.011517 
         223.            0.       2.42541       12.5768       12.4477        8.3091       359.825       26.9080        5.0317      0.011682 
         224.            0.       2.42229       12.5768       12.4477        8.3047       359.832       26.8743        5.0218      0.011846 
         225.            0.       2.41922       12.5768       12.4477        8.3000       359.839       26.8404        5.0120      0.012010 
         226.            0.       2.41624       12.5768       12.4477        8.2948       359.849       26.8064        5.0022      0.012171 
         227.            0.       2.41341       12.5769       12.4477        8.2890       359.863       26.7721        4.9923      0.012327 
         228.            0.       2.41064       12.5769       12.4477        8.2828       359.879       26.7385        4.9825      0.012483 
         229.            0.       2.40783       12.5769       12.4477        8.2767       359.895       26.7051        4.9726      0.012641 
         230.            0.       2.40500       12.5769       12.4477        8.2705       359.912       26.6719        4.9628      0.012801 
         231.            0.       2.40217       12.5770       12.4477        8.2643       359.930       26.6393        4.9530      0.012961 
         232.            0.       2.39938       12.5770       12.4477        8.2578       359.950       26.6079        4.9431      0.013121 
         233.            0.       2.39657       12.5770       12.4477        8.2513       359.971       26.5767        4.9333      0.013283 
         234.            0.       2.39375       12.5771       12.4477        8.2448       359.993       26.5457        4.9234      0.013446 
         235.            0.       2.39091       12.5771       12.4477        8.2383         0.015       26.5148        4.9136      0.013610 
         236.            0.       2.38805       12.5772       12.4477        8.2318         0.037       26.4842        4.9038      0.013775 
         237.            0.       2.38518       12.5772       12.4477        8.2253         0.059       26.4537        4.8939      0.013941 
         238.            0.       2.38229       12.5773       12.4477        8.2187         0.083       26.4234        4.8841      0.014108 
         239.            0.       2.37938       12.5773       12.4477        8.2122         0.106       26.3932        4.8743      0.014277 
         240.            0.       2.37646       12.5774       12.4477        8.2056         0.130       26.3631        4.8644      0.014447 
         241.            0.       2.37351       12.5774       12.4477        8.1991         0.153       26.3329        4.8546      0.014618 
         242.            0.       2.37055       12.5775       12.4477        8.1926         0.177       26.3028        4.8448      0.014790 
         243.            0.       2.36757       12.5775       12.4477        8.1861         0.202       26.2726        4.8350      0.014963 
         244.            0.       2.36456       12.5776       12.4477        8.1796         0.226       26.2423        4.8251      0.015137 
         245.            0.       2.36154       12.5776       12.4477        8.1731         0.250       26.2121        4.8153      0.015313 
         246.            0.       2.35852       12.5777       12.4477        8.1666         0.276       26.1823        4.8055      0.015489 
         247.            0.       2.35547       12.5778       12.4477        8.1600         0.301       26.1524        4.7957      0.015667 
         248.            0.       2.35240       12.5778       12.4477        8.1535         0.326       26.1223        4.7858      0.015846 
         249.            0.       2.34923       12.5779       12.4477        8.1470         0.351       26.0842        4.7760      0.016025 
         250.            0.       2.34653       12.5780       12.4477        8.1422         0.377       26.0421        4.7561      0.016134 
         251.            0.       2.34338       12.5780       12.4477        8.1358         0.402       26.0158        4.7463      0.016321 
         252.            0.       2.33974       12.5781       12.4477        8.1277         0.428       25.9959        4.7466      0.016581 
         253.            0.       2.33668       12.5782       12.4477        8.1214         0.454       25.9767        4.7368      0.016767 
         254.            0.       2.33318       12.5782       12.4477        8.1134         0.479       25.9675        4.7370      0.017026 
         255.            0.       2.32968       12.5783       12.4477        8.1054         0.505       25.9534        4.7373      0.017280 
         256.            0.       2.32673       12.5784       12.4477        8.0993         0.530       25.9367        4.7275      0.017459 
         257.            0.       2.32332       12.5784       12.4477        8.0914         0.556       25.9288        4.7277      0.017710 
         258.            0.       2.32000       12.5785       12.4477        8.0836         0.582       25.9237        4.7280      0.017958 
         259.            0.       2.31665       12.5785       12.4477        8.0758         0.608       25.9116        4.7282      0.018202 
         260.            0.       2.31383       12.5786       12.4477        8.0697         0.633       25.8962        4.7184      0.018370 
         261.            0.       2.31057       12.5787       12.4477        8.0620         0.659       25.8893        4.7186      0.018611 
         262.            0.       2.30738       12.5787       12.4477        8.0544         0.685       25.8851        4.7188      0.018849 
         263.            0.       2.30416       12.5788       12.4477        8.0467         0.711       25.8739        4.7191      0.019082 
         264.            0.       2.30147       12.5789       12.4477        8.0408         0.736       25.8592        4.7092      0.019241 
         265.            0.       2.29834       12.5789       12.4477        8.0332         0.762       25.8529        4.7095      0.019472 
         266.            0.       2.29531       12.5790       12.4477        8.0256         0.787       25.8493        4.7097      0.019699 
         267.            0.       2.29226       12.5790       12.4477        8.0178         0.812       25.8387        4.7099      0.019922 
         268.            0.       2.28973       12.5791       12.4477        8.0119         0.837       25.8246        4.7001      0.020071 
         269.            0.       2.28676       12.5792       12.4477        8.0042         0.861       25.8190        4.7003      0.020292 
         270.            0.       2.28386       12.5792       12.4477        7.9965         0.886       25.8160        4.7005      0.020510 
         271.            0.       2.28093       12.5793       12.4477        7.9889         0.911       25.8060        4.7007      0.020724 
         272.            0.       2.27851       12.5794       12.4477        7.9831         0.935       25.7924        4.6909      0.020865 
         273.            0.       2.27565       12.5794       12.4477        7.9755         0.959       25.7872        4.6911      0.021077 
         274.            0.       2.27285       12.5795       12.4477        7.9680         0.983       25.7846        4.6913      0.021287 
         275.            0.       2.27006       12.5795       12.4477        7.9603         1.008       25.7750        4.6915      0.021492 
         276.            0.       2.26778       12.5796       12.4477        7.9544         1.032       25.7620        4.6816      0.021625 
         277.            0.       2.26506       12.5797       12.4477        7.9468         1.057       25.7573        4.6818      0.021828 
         278.            0.       2.26241       12.5797       12.4477        7.9392         1.082       25.7550        4.6820      0.022029 
         279.            0.       2.25942       12.5798       12.4477        7.9313         1.107       25.7142        4.6822      0.022224 
         280.            0.       2.25840       12.5799       12.4477        7.9323         1.127       25.6146        4.6321      0.022067 
         281.            0.       2.25697       12.5801       12.4477        7.9332         1.147       25.4949        4.5819      0.021919 
         282.            0.       2.25520       12.5803       12.4477        7.9341         1.167       25.3665        4.5318      0.021784 
         283.            0.       2.25326       12.5804       12.4477        7.9347         1.188       25.2246        4.4816      0.021648 
         284.            0.       2.25168       12.5806       12.4477        7.9370         1.210       25.0767        4.4214      0.021441 
         285.            0.       2.24918       12.5808       12.4477        7.9374         1.232       24.9369        4.3713      0.021339 
         286.            0.       2.24636       12.5810       12.4477        7.9378         1.256       24.7970        4.3213      0.021258 
         287.            0.       2.24318       12.5812       12.4477        7.9381         1.280       24.6552        4.2712      0.021200 
         288.            0.       2.23956       12.5814       12.4477        7.9382         1.304       24.5045        4.2212      0.021165 
         289.            0.       2.23615       12.5817       12.4477        7.9403         1.328       24.3476        4.1611      0.021066 
         290.            0.       2.23176       12.5819       12.4477        7.9402         1.355       24.1962        4.1111      0.021086 
