%
%
% Run:1     Table:curve             SWAN version:41.20A
%
%       Xp            Yp            Hsig          TPsmoo        RTpeak        Tm_10         Dir           Dspr          Depth         Setup    
%       [m]           [m]           [m]           [sec]         [sec]         [sec]         [degr]        [degr]        [m]           [m]      
%
          44.            0.       0.33655        9.8296       10.0005        6.4108       356.311       14.9364        0.4293      0.069292 
          45.            0.       0.30861        9.8925       10.0005        5.6230       355.210       13.8720        0.4731      0.073122 
          46.            0.       0.32780        9.9098       10.0005        4.5049       357.096       13.0492        0.4918      0.071828 
          47.            0.       0.32055        9.9181       10.0005        4.1778       357.313       13.1244        0.5030      0.073038 
          48.            0.       0.31036        9.9313       10.0005        4.0712       357.392       13.1939        0.5143      0.074300 
          49.            0.       0.30132        9.9411       10.0005        4.0122       357.469       13.0984        0.5052      0.075239 
          50.            0.       0.29284        9.9506       10.0005        3.9844       357.499       12.9269        0.4860      0.076025 
          51.            0.       0.28380        9.9606       10.0005        3.9675       357.501       12.8181        0.4668      0.076845 
          52.            0.       0.27370        9.9721       10.0005        3.9344       357.496       12.7851        0.4778      0.077847 
          53.            0.       0.26629        9.9829       10.0005        3.9223       357.502       12.6594        0.4685      0.078478 
          54.            0.       0.25956        9.9928       10.0005        3.9228       357.535       12.4281        0.4490      0.079000 
          55.            0.       0.25230       10.0023       10.0005        3.9360       357.596       12.1225        0.4195      0.079543 
          56.            0.       0.24344       10.0181       10.0005        3.9485       357.651       11.8104        0.3903      0.080264 
          57.            0.       0.23326       10.0305       10.0005        3.9562       357.719       11.4913        0.3712      0.081174 
          58.            0.       0.22303       10.0374       10.0005        3.9782       357.804       11.1708        0.3421      0.082075 
          59.            0.       0.21149       10.0425       10.0005        3.9938       357.908       10.8427        0.3232      0.083180 
          60.            0.       0.19995        4.1586        4.1664        4.0217       357.973       10.6808        0.2943      0.084291 
          61.            0.       0.18664        4.1560        4.1664        3.9955       358.022       10.8312        0.3257      0.085722 
          62.            0.       0.17996        4.1538        4.1664        3.9908       358.072       10.8294        0.3263      0.086320 
          63.            0.       0.17524        4.1518        4.1664        3.9958       358.108       10.8193        0.3167      0.086709 
          64.            0.       0.17011        4.1500        4.1664        3.9812       358.139       10.9542        0.3272      0.087178 
          65.            0.       0.16639        4.1486        4.1664        3.9643       358.161       11.1393        0.3375      0.087509 
          66.            0.       0.16360        8.0478        8.0345        3.9460       358.215       11.1164        0.3477      0.087747 
          67.            0.       0.16337        8.0444        8.0345        3.9677       358.319       10.6430        0.3177      0.087689 
          68.            0.       0.16183        8.0384        8.0345        4.0480       358.462        9.9539        0.2476      0.087627 
          69.            0.       0.15180        8.0342        8.0345        4.1188       358.643        9.6247        0.2086      0.088621 
          70.            0.       0.13811        8.0444        8.0345        4.0995       358.839        9.4903        0.2302      0.090156 
          71.            0.       0.13157        8.0381        8.0345        4.1407       359.015        9.0884        0.2007      0.090745 
          72.            0.       0.12158        8.0321        8.0345        4.2289       359.110        9.4130        0.1618      0.091816 
          73.            0.       0.10496        8.0293        8.0345        4.1640       359.217        9.7247        0.2535      0.093466 
          74.            0.       0.10693        8.0270        8.0345        4.2303       359.329        9.6838        0.1732      0.093193 
