%
%
% Run:1     Table:curve             SWAN version:41.20A
%
%       Xp            Yp            Hsig          TPsmoo        RTpeak        Tm_10         Dir           Dspr          Depth         Setup    
%       [m]           [m]           [m]           [sec]         [sec]         [sec]         [degr]        [degr]        [m]           [m]      
%
          43.            0.       1.87681       15.2963       15.4936       10.1867       359.505       25.5786        2.9976      0.027590 
          44.            0.       1.86664       15.2976       15.4936       10.1525       359.496       25.4653        2.9785      0.028488 
          45.            0.       1.85617       15.2989       15.4936       10.1127       359.504       25.3534        2.9695      0.029465 
          46.            0.       1.84692       15.3001       15.4936       10.0749       359.522       25.2274        2.9503      0.030280 
          47.            0.       1.83759       15.3014       15.4936       10.0382       359.544       25.0982        2.9311      0.031097 
          48.            0.       1.82812       15.3025       15.4936       10.0033       359.570       24.9698        2.9119      0.031922 
          49.            0.       1.81898       15.3037       15.4936        9.9654       359.597       24.8571        2.8928      0.032756 
          50.            0.       1.80868       15.3048       15.4936        9.9270       359.622       24.7510        2.8837      0.033738 
          51.            0.       1.79933       15.3058       15.4936        9.8921       359.649       24.6320        2.8646      0.034578 
          52.            0.       1.78977       15.3068       15.4936        9.8591       359.677       24.5096        2.8454      0.035429 
          53.            0.       1.78004       15.3077       15.4936        9.8276       359.707       24.3863        2.8263      0.036288 
          54.            0.       1.77034       15.3086       15.4936        9.7972       359.739       24.2788        2.8072      0.037153 
          55.            0.       1.76007       15.3095       15.4936        9.7663       359.770       24.2460        2.7982      0.038159 
          56.            0.       1.74644       15.3102       15.4936        9.7315       359.798       24.1530        2.8195      0.039531 
          57.            0.       1.74115       15.3110       15.4936        9.7120       359.838       23.9735        2.7598      0.039759 
          58.            0.       1.73155       15.3117       15.4936        9.6848       359.877       23.8602        2.7406      0.040600 
          59.            0.       1.71998       15.3123       15.4936        9.6554       359.914       23.7871        2.7417      0.041724 
          60.            0.       1.70930       15.3128       15.4936        9.6285       359.955       23.6336        2.7327      0.042661 
          61.            0.       1.70484       15.3134       15.4936        9.6108         0.006       23.6006        2.6729      0.042908 
          62.            0.       1.68628       15.3138       15.4936        9.5706         0.034       23.7975        2.7551      0.045148 
          63.            0.       1.67425       15.3142       15.4936        9.5448         0.062       23.7787        2.7764      0.046357 
          64.            0.       1.67004       15.3146       15.4936        9.5328         0.105       23.5709        2.7164      0.046440 
          65.            0.       1.66428       15.3150       15.4936        9.5187         0.152       23.3832        2.6667      0.046719 
          66.            0.       1.65415       15.3153       15.4936        9.4986         0.192       23.2855        2.6576      0.047620 
          67.            0.       1.64319       15.3156       15.4936        9.4779         0.230       23.2189        2.6586      0.048649 
          68.            0.       1.63350       15.3158       15.4936        9.4594         0.271       23.1307        2.6495      0.049503 
          69.            0.       1.62491       15.3161       15.4936        9.4428         0.315       23.0199        2.6302      0.050203 
          70.            0.       1.61617       15.3163       15.4936        9.4269         0.359       22.9018        2.6109      0.050912 
          71.            0.       1.60738       15.3165       15.4936        9.4119         0.403       22.7973        2.5916      0.051634 
          72.            0.       1.59754       15.3167       15.4936        9.3960         0.444       22.7147        2.5825      0.052505 
          73.            0.       1.58792       15.3168       15.4936        9.3810         0.485       22.6554        2.5734      0.053365 
          74.            0.       1.57750       15.3169       15.4936        9.3652         0.524       22.6215        2.5743      0.054347 
          75.            0.       1.56755       15.3170       15.4936        9.3505         0.561       22.6173        2.5753      0.055293 
          76.            0.       1.55717       15.3171       15.4936        9.3351         0.597       22.6665        2.5863      0.056333 
          77.            0.       1.54629       15.3172       15.4936        9.3189         0.629       22.7140        2.6074      0.057437 
          78.            0.       1.53760       15.3173       15.4936        9.3054         0.664       22.6542        2.6082      0.058207 
          79.            0.       1.53271       15.3173       15.4936        9.2975         0.703       22.4782        2.5684      0.058441 
          80.            0.       1.52820       15.3174       15.4936        9.2906         0.745       22.2477        2.5186      0.058581 
          81.            0.       1.52309       15.3175       15.4936        9.2836         0.788       22.0337        2.4688      0.058788 
          82.            0.       1.51543       15.3176       15.4936        9.2737         0.830       21.8888        2.4394      0.059353 
          83.            0.       1.50569       15.3176       15.4936        9.2611         0.870       21.8271        2.4302      0.060239 
          84.            0.       1.49439       15.3176       15.4936        9.2460         0.908       21.8577        2.4414      0.061386 
          85.            0.       1.48279       15.3176       15.4936        9.2301         0.945       21.9209        2.4626      0.062594 
          86.            0.       1.47244       15.3176       15.4936        9.2168         0.977       21.8837        2.4736      0.063578 
          87.            0.       1.46748       15.3177       15.4936        9.2132         1.018       21.8099        2.4339      0.063872 
          88.            0.       1.45733       15.3176       15.4936        9.2007         1.054       21.7974        2.4449      0.064851 
          89.            0.       1.44842       15.3176       15.4936        9.1909         1.087       21.7505        2.4457      0.065652 
          90.            0.       1.44180       15.3176       15.4936        9.1854         1.123       21.7068        2.4262      0.066177 
          91.            0.       1.43252       15.3176       15.4936        9.1747         1.159       21.7467        2.4371      0.067085 
          92.            0.       1.42285       15.3176       15.4936        9.1625         1.194       21.8158        2.4581      0.068061 
          93.            0.       1.41481       15.3176       15.4936        9.1531         1.229       21.8942        2.4689      0.068850 
          94.            0.       1.40619       15.3176       15.4936        9.1418         1.262       21.9561        2.4897      0.069704 
          95.            0.       1.39952       15.3175       15.4936        9.1348         1.289       21.9197        2.4903      0.070269 
          96.            0.       1.39559       15.3175       15.4936        9.1339         1.317       21.8165        2.4605      0.070469 
          97.            0.       1.39034       15.3175       15.4936        9.1312         1.344       21.6926        2.4408      0.070808 
          98.            0.       1.38592       15.3175       15.4936        9.1302         1.373       21.5605        2.4110      0.071042 
          99.            0.       1.38030       15.3175       15.4936        9.1271         1.404       21.4429        2.3914      0.071423 
         100.            0.       1.37463       15.3175       15.4936        9.1242         1.436       21.3457        2.3718      0.071823 
         101.            0.       1.36783       15.3175       15.4936        9.1196         1.468       21.2566        2.3624      0.072359 
         102.            0.       1.36206       15.3175       15.4936        9.1171         1.502       21.1690        2.3428      0.072773 
         103.            0.       1.35545       15.3175       15.4936        9.1131         1.539       21.1517        2.3333      0.073329 
         104.            0.       1.34633       15.3175       15.4936        9.1030         1.577       21.2033        2.3542      0.074233 
         105.            0.       1.33869       15.3175       15.4936        9.0956         1.615       21.2561        2.3650      0.074962 
         106.            0.       1.33156       15.3175       15.4936        9.0886         1.652       21.3312        2.3756      0.075649 
         107.            0.       1.32377       15.3175       15.4936        9.0792         1.687       21.3721        2.3964      0.076399 
         108.            0.       1.31860       15.3175       15.4936        9.0767         1.710       21.2826        2.3868      0.076771 
         109.            0.       1.31688       15.3175       15.4936        9.0822         1.733       21.0985        2.3367      0.076686 
         110.            0.       1.31378       15.3175       15.4936        9.0853         1.760       20.9309        2.2968      0.076759 
         111.            0.       1.30859       15.3175       15.4936        9.0848         1.793       20.8496        2.2771      0.077121 
         112.            0.       1.30030       15.3175       15.4936        9.0774         1.821       20.7528        2.2878      0.077846 
         113.            0.       1.29780       15.3176       15.4936        9.0833         1.851       20.5820        2.2378      0.077836 
         114.            0.       1.29306       15.3176       15.4936        9.0849         1.887       20.4828        2.2081      0.078125 
         115.            0.       1.28439       15.3176       15.4936        9.0778         1.927       20.4643        2.2189      0.078936 
         116.            0.       1.27712       15.3176       15.4936        9.0738         1.967       20.4718        2.2196      0.079593 
         117.            0.       1.26920       15.3177       15.4936        9.0674         2.007       20.4894        2.2303      0.080337 
         118.            0.       1.26262       15.3177       15.4936        9.0638         2.046       20.5097        2.2309      0.080926 
         119.            0.       1.25539       15.3177       15.4936        9.0577         2.085       20.5320        2.2416      0.081601 
         120.            0.       1.24916       15.3177       15.4936        9.0539         2.115       20.4856        2.2421      0.082123 
         121.            0.       1.24561       15.3178       15.4936        9.0574         2.140       20.3663        2.2123      0.082292 
         122.            0.       1.24184       15.3179       15.4936        9.0608         2.170       20.2545        2.1825      0.082485 
         123.            0.       1.23600       15.3179       15.4936        9.0594         2.201       20.1778        2.1729      0.082941 
         124.            0.       1.23020       15.3180       15.4936        9.0582         2.235       20.1127        2.1634      0.083400 
         125.            0.       1.22442       15.3180       15.4936        9.0571         2.269       20.0517        2.1539      0.083858 
         126.            0.       1.21873       15.3181       15.4936        9.0561         2.305       20.0084        2.1443      0.084316 
         127.            0.       1.21230       15.3181       15.4936        9.0527         2.345       20.0088        2.1449      0.084887 
         128.            0.       1.20521       15.3182       15.4936        9.0468         2.386       20.0247        2.1555      0.085547 
         129.            0.       1.19942       15.3182       15.4936        9.0435         2.426       20.0452        2.1561      0.086061 
         130.            0.       1.19280       15.3183       15.4936        9.0375         2.462       20.0310        2.1667      0.086659 
         131.            0.       1.18893       15.3183       15.4936        9.0393         2.488       19.9405        2.1469      0.086902 
         132.            0.       1.18599       15.3184       15.4936        9.0439         2.522       19.8859        2.1170      0.087049 
         133.            0.       1.17859       15.3185       15.4936        9.0350         2.567       19.9265        2.1378      0.087769 
         134.            0.       1.17248       15.3185       15.4936        9.0291         2.608       19.9564        2.1483      0.088335 
         135.            0.       1.16740       15.3186       15.4936        9.0261         2.643       19.9456        2.1488      0.088766 
         136.            0.       1.16279       15.3187       15.4936        9.0254         2.653       19.7792        2.1391      0.089068 
         137.            0.       1.16487       15.3188       15.4936        9.0449         2.647       19.4162        2.0485      0.088488 
         138.            0.       1.16697       15.3190       15.4936        9.0638         2.651       18.9716        1.9478      0.087814 
         139.            0.       1.16714       15.3192       15.4936        9.0825         2.650       18.4068        1.8472      0.087238 
         140.            0.       1.17052       15.3195       15.4936        9.1129         2.666       17.7376        1.6961      0.086055 
         141.            0.       1.16832       15.3198       15.4936        9.1384         2.717       17.2498        1.5656      0.085571 
         142.            0.       1.14864       15.3202       15.4936        9.1379         2.754       16.8556        1.5477      0.087684 
         143.            0.       1.13904       15.3207       15.4936        9.1586         2.779       16.2487        1.4381      0.088138 
         144.            0.       1.13126       15.3214       15.4936        9.1855         2.789       15.3038        1.2780      0.088023 
         145.            0.       1.12446       15.3226       15.4936        9.2566         2.566       13.8513        1.0370      0.087006 
         146.            0.       1.00077       15.3188       15.4936       10.2241         1.620       12.7048        0.6698      0.109758 
         147.            0.       0.61656       15.4673       15.4936       12.3589       359.370       14.9678        0.3921      0.212092 
