%
%
% Run:1     Table:curve             SWAN version:41.20A
%
%       Xp            Yp            Hsig          TPsmoo        RTpeak        Tm_10         Dir           Dspr          Depth         Setup    
%       [m]           [m]           [m]           [sec]         [sec]         [sec]         [degr]        [degr]        [m]           [m]      
%
          70.            0.       0.52325        2.2879        2.4105        1.9915       359.989       33.4650        4.0197     -0.000259 
          71.            0.       0.52252        2.2864        2.4105        1.9896       359.989       33.3962        3.7997     -0.000278 
          72.            0.       0.52147        2.2847        2.4105        1.9874       359.990       33.3017        3.5797     -0.000303 
          73.            0.       0.52007        2.2829        2.4105        1.9849       359.990       33.1823        3.3597     -0.000334 
          74.            0.       0.51827        2.2811        2.4105        1.9820       359.991       33.0357        3.1396     -0.000374 
          75.            0.       0.51605        2.2794        2.4105        1.9788       359.992       32.8653        2.9196     -0.000426 
          76.            0.       0.51349        2.2777        2.1606        1.9755       359.993       32.6672        2.7095     -0.000490 
          77.            0.       0.51046        2.2766        2.1606        1.9721       359.993       32.4104        2.4994     -0.000573 
          78.            0.       0.50662        2.2768        2.1606        1.9684       359.994       32.0127        2.2793     -0.000689 
          79.            0.       0.50074        2.2797        2.4105        1.9641       359.994       31.4014        1.9791     -0.000908 
          80.            0.       0.49386        2.2841        2.4105        1.9620       359.994       30.4906        1.6587     -0.001277 
          81.            0.       0.48667        2.2900        2.4105        1.9658       359.995       29.1159        1.3481     -0.001871 
          82.            0.       0.47842        2.2972        2.4105        1.9812         0.142       26.8026        1.0371     -0.002897 
          83.            0.       0.46861        2.2978        2.4105        1.9641         0.975       22.9191        0.7258     -0.004246 
          84.            0.       0.40449        2.2668        2.1606        1.9078         1.647       18.9835        0.4189     -0.001052 
          85.            0.       0.19852        2.3037        2.4105        1.9271       354.800       21.1466        0.1350      0.025039 
          86.            0.      -9.00000       -9.0000       -9.0000       -9.0000      -999.000       -9.0000      -99.0000     -9.000000 
          87.            0.      -9.00000       -9.0000       -9.0000       -9.0000      -999.000       -9.0000      -99.0000     -9.000000 
          88.            0.      -9.00000       -9.0000       -9.0000       -9.0000      -999.000       -9.0000      -99.0000     -9.000000 
          89.            0.      -9.00000       -9.0000       -9.0000       -9.0000      -999.000       -9.0000      -99.0000     -9.000000 
          90.            0.      -9.00000       -9.0000       -9.0000       -9.0000      -999.000       -9.0000      -99.0000     -9.000000 
          91.            0.      -9.00000       -9.0000       -9.0000       -9.0000      -999.000       -9.0000      -99.0000     -9.000000 
