%
%
% Run:1     Table:curve             SWAN version:41.20A
%
%       Xp            Yp            Hsig          TPsmoo        RTpeak        Tm_10         Dir           Dspr          Depth         Setup    
%       [m]           [m]           [m]           [sec]         [sec]         [sec]         [degr]        [degr]        [m]           [m]      
%
          20.            0.       1.19117        5.0188        5.1860        4.4834         0.001       30.9794        8.2998     -0.000194 
          21.            0.       1.19150        5.0188        5.1860        4.4808         0.002       30.9559        8.2798     -0.000204 
          22.            0.       1.19183        5.0188        5.1860        4.4782         0.003       30.9322        8.2598     -0.000215 
          23.            0.       1.19215        5.0188        5.1860        4.4757         0.005       30.9090        8.2398     -0.000225 
          24.            0.       1.19241        5.0188        5.1860        4.4733         0.007       30.8827        8.2198     -0.000236 
          25.            0.       1.19261        5.0188        5.1860        4.4709         0.009       30.8566        8.1897     -0.000250 
          26.            0.       1.19291        5.0188        5.1860        4.4684         0.011       30.8343        8.1697     -0.000260 
          27.            0.       1.19321        5.0189        5.1860        4.4660         0.012       30.8131        8.1497     -0.000271 
          28.            0.       1.19351        5.0189        5.1860        4.4637         0.014       30.7925        8.1297     -0.000282 
          29.            0.       1.19381        5.0189        5.1860        4.4614         0.016       30.7722        8.1097     -0.000293 
          30.            0.       1.19409        5.0189        5.1860        4.4591         0.017       30.7520        8.0897     -0.000304 
          31.            0.       1.19437        5.0189        5.1860        4.4570         0.018       30.7317        8.0697     -0.000315 
          32.            0.       1.19463        5.0189        5.1860        4.4547         0.020       30.7084        8.0497     -0.000326 
          33.            0.       1.19483        5.0190        5.1860        4.4523         0.023       30.6844        8.0197     -0.000341 
          34.            0.       1.19513        5.0190        5.1860        4.4500         0.026       30.6639        7.9996     -0.000352 
          35.            0.       1.19543        5.0190        5.1860        4.4477         0.027       30.6439        7.9796     -0.000364 
          36.            0.       1.19574        5.0191        5.1860        4.4454         0.027       30.6242        7.9596     -0.000375 
          37.            0.       1.19604        5.0191        5.1860        4.4432         0.028       30.6048        7.9396     -0.000387 
          38.            0.       1.19635        5.0191        5.1860        4.4409         0.029       30.5855        7.9196     -0.000399 
          39.            0.       1.19666        5.0191        5.1860        4.4386         0.031       30.5655        7.8996     -0.000411 
          40.            0.       1.19697        5.0192        5.1860        4.4364         0.033       30.5455        7.8796     -0.000423 
          41.            0.       1.19725        5.0192        5.1860        4.4341         0.036       30.5219        7.8596     -0.000435 
          42.            0.       1.19743        5.0193        5.1860        4.4320         0.038       30.4962        7.8295     -0.000450 
          43.            0.       1.19770        5.0193        5.1860        4.4299         0.037       30.4743        7.8095     -0.000463 
          44.            0.       1.19800        5.0193        5.1860        4.4277         0.038       30.4550        7.7895     -0.000475 
          45.            0.       1.19832        5.0193        5.1860        4.4254         0.039       30.4363        7.7695     -0.000487 
          46.            0.       1.19864        5.0194        5.1860        4.4232         0.040       30.4180        7.7495     -0.000499 
          47.            0.       1.19896        5.0194        5.1860        4.4209         0.041       30.4002        7.7295     -0.000512 
          48.            0.       1.19930        5.0194        5.1860        4.4185         0.042       30.3829        7.7095     -0.000524 
          49.            0.       1.19960        5.0195        5.1860        4.4163         0.044       30.3608        7.6895     -0.000537 
          50.            0.       1.19982        5.0195        5.1860        4.4140         0.046       30.3370        7.6594     -0.000554 
          51.            0.       1.20015        5.0196        5.1860        4.4117         0.049       30.3164        7.6394     -0.000567 
          52.            0.       1.20047        5.0196        5.1860        4.4095         0.052       30.2971        7.6194     -0.000580 
          53.            0.       1.20075        5.0196        5.1860        4.4074         0.053       30.2731        7.5994     -0.000593 
          54.            0.       1.20095        5.0197        5.1860        4.4053         0.054       30.2474        7.5694     -0.000610 
          55.            0.       1.20125        5.0198        5.1860        4.4032         0.055       30.2253        7.5494     -0.000624 
          56.            0.       1.20153        5.0198        5.1860        4.4011         0.056       30.2004        7.5294     -0.000637 
          57.            0.       1.20175        5.0199        5.1860        4.3990         0.058       30.1748        7.4993     -0.000655 
          58.            0.       1.20205        5.0199        5.1860        4.3969         0.059       30.1528        7.4793     -0.000669 
          59.            0.       1.20232        5.0200        5.1860        4.3949         0.059       30.1279        7.4593     -0.000682 
          60.            0.       1.20251        5.0200        5.1860        4.3930         0.060       30.1022        7.4293     -0.000701 
          61.            0.       1.20276        5.0201        5.1860        4.3910         0.060       30.0761        7.4093     -0.000715 
          62.            0.       1.20295        5.0202        5.1860        4.3891         0.061       30.0499        7.3793     -0.000733 
          63.            0.       1.20323        5.0202        5.1860        4.3872         0.062       30.0280        7.3593     -0.000747 
          64.            0.       1.20349        5.0203        5.1860        4.3853         0.063       30.0039        7.3392     -0.000761 
          65.            0.       1.20369        5.0203        5.1860        4.3833         0.063       29.9804        7.3092     -0.000780 
          66.            0.       1.20396        5.0204        5.1860        4.3813         0.064       29.9578        7.2892     -0.000794 
          67.            0.       1.20419        5.0205        5.1860        4.3793         0.067       29.9348        7.2592     -0.000814 
          68.            0.       1.20449        5.0205        5.1860        4.3773         0.069       29.9153        7.2392     -0.000828 
          69.            0.       1.20477        5.0206        5.1860        4.3754         0.072       29.8932        7.2192     -0.000843 
          70.            0.       1.20498        5.0207        5.1860        4.3735         0.074       29.8697        7.1891     -0.000863 
          71.            0.       1.20529        5.0207        5.1860        4.3715         0.075       29.8491        7.1691     -0.000878 
          72.            0.       1.20559        5.0208        5.1860        4.3696         0.076       29.8256        7.1491     -0.000893 
          73.            0.       1.20580        5.0209        5.1860        4.3678         0.077       29.8006        7.1191     -0.000914 
          74.            0.       1.20584        5.0209        5.1860        4.3657         0.077       29.7431        7.0991     -0.000929 
          75.            0.       1.19764        5.0213        5.1860        4.3586         0.078       28.4574        6.9890     -0.001015 
          76.            0.       1.18704        5.0348        5.1860        4.3900         0.080       26.8164        4.4767     -0.003342 
          77.            0.       1.18450        5.0347        5.1860        4.3860         0.081       26.3041        4.4766     -0.003359 
          78.            0.       1.18377        5.0348        5.1860        4.3832         0.081       26.1308        4.4866     -0.003350 
          79.            0.       1.18379        5.0349        5.1860        4.3820         0.082       26.0192        4.4566     -0.003409 
          80.            0.       1.18437        5.0354        5.1860        4.3823         0.084       25.9228        4.3764     -0.003557 
          81.            0.       1.18495        5.0356        5.1860        4.3814         0.086       25.8961        4.3464     -0.003620 
          82.            0.       1.18547        5.0354        5.1860        4.3792         0.086       25.9402        4.3664     -0.003591 
          83.            0.       1.18603        5.0352        5.1860        4.3768         0.086       26.0069        4.3965     -0.003546 
          84.            0.       1.18658        5.0350        5.1860        4.3748         0.086       26.0544        4.4165     -0.003518 
          85.            0.       1.18718        5.0350        5.1860        4.3732         0.087       26.0781        4.4165     -0.003526 
          86.            0.       1.18772        5.0350        5.1860        4.3718         0.087       26.0935        4.4165     -0.003534 
          87.            0.       1.18818        5.0350        5.1860        4.3702         0.087       26.0930        4.4165     -0.003542 
          88.            0.       1.18877        5.0350        5.1860        4.3693         0.087       26.0859        4.3964     -0.003586 
          89.            0.       1.18936        5.0350        5.1860        4.3678         0.088       26.1086        4.3964     -0.003594 
          90.            0.       1.18992        5.0349        5.1860        4.3658         0.089       26.1592        4.4164     -0.003566 
          91.            0.       1.19035        5.0347        5.1860        4.3638         0.090       26.1841        4.4365     -0.003540 
          92.            0.       1.19085        5.0348        5.1860        4.3628         0.090       26.1608        4.4164     -0.003583 
          93.            0.       1.19149        5.0350        5.1860        4.3623         0.091       26.1341        4.3763     -0.003662 
          94.            0.       1.19206        5.0350        5.1860        4.3608         0.093       26.1527        4.3763     -0.003670 
          95.            0.       1.19257        5.0348        5.1860        4.3587         0.094       26.1942        4.3964     -0.003642 
          96.            0.       1.19321        5.0347        5.1860        4.3570         0.096       26.2421        4.4064     -0.003632 
          97.            0.       1.19383        5.0346        5.1860        4.3550         0.097       26.3020        4.4264     -0.003604 
          98.            0.       1.19443        5.0344        5.1860        4.3530         0.099       26.3566        4.4464     -0.003577 
          99.            0.       1.19493        5.0343        5.1860        4.3512         0.100       26.3765        4.4564     -0.003568 
         100.            0.       1.19549        5.0344        5.1860        4.3502         0.101       26.3636        4.4364     -0.003611 
         101.            0.       1.19615        5.0345        5.1860        4.3492         0.101       26.3664        4.4163     -0.003654 
         102.            0.       1.19687        5.0344        5.1860        4.3472         0.103       26.4380        4.4364     -0.003627 
         103.            0.       1.19726        5.0340        5.1860        4.3442         0.105       26.4891        4.4865     -0.003550 
         104.            0.       1.19780        5.0342        5.1860        4.3434         0.107       26.4577        4.4564     -0.003609 
         105.            0.       1.19839        5.0345        5.1860        4.3432         0.109       26.4069        4.4063     -0.003705 
         106.            0.       1.19896        5.0346        5.1860        4.3421         0.111       26.3913        4.3863     -0.003750 
         107.            0.       1.19938        5.0345        5.1860        4.3402         0.114       26.3951        4.3963     -0.003741 
         108.            0.       1.19986        5.0345        5.1860        4.3388         0.117       26.3769        4.3862     -0.003768 
         109.            0.       1.20037        5.0347        5.1860        4.3379         0.120       26.3312        4.3562     -0.003831 
         110.            0.       1.20091        5.0349        5.1860        4.3374         0.124       26.2764        4.3161     -0.003915 
         111.            0.       1.20136        5.0351        5.1860        4.3365         0.127       26.2190        4.2860     -0.003981 
         112.            0.       1.20192        5.0353        5.1860        4.3360         0.129       26.1600        4.2459     -0.004068 
         113.            0.       1.20241        5.0354        5.1860        4.3351         0.130       26.1010        4.2159     -0.004137 
         114.            0.       1.20302        5.0357        5.1860        4.3345         0.132       26.0407        4.1758     -0.004228 
         115.            0.       1.20354        5.0358        5.1860        4.3336         0.132       25.9816        4.1457     -0.004300 
         116.            0.       1.20418        5.0360        5.1860        4.3330         0.132       25.9216        4.1056     -0.004394 
         117.            0.       1.20472        5.0362        5.1860        4.3321         0.132       25.8623        4.0755     -0.004469 
         118.            0.       1.20538        5.0364        5.1860        4.3316         0.132       25.8013        4.0354     -0.004567 
         119.            0.       1.20595        5.0366        5.1860        4.3307         0.132       25.7410        4.0054     -0.004645 
         120.            0.       1.20665        5.0368        5.1860        4.3302         0.132       25.6828        3.9653     -0.004747 
         121.            0.       1.20729        5.0370        5.1860        4.3292         0.133       25.6336        3.9352     -0.004827 
         122.            0.       1.20794        5.0371        5.1860        4.3282         0.134       25.5803        3.9051     -0.004909 
         123.            0.       1.20874        5.0374        5.1860        4.3274         0.135       25.5248        3.8650     -0.005016 
         124.            0.       1.20940        5.0375        5.1860        4.3263         0.137       25.4692        3.8349     -0.005101 
         125.            0.       1.21053        5.0377        5.1860        4.3256         0.140       25.4642        3.7948     -0.005212 
         126.            0.       1.21086        5.0374        5.1860        4.3216         0.142       25.5704        3.8449     -0.005091 
         127.            0.       1.21142        5.0370        5.1860        4.3179         0.145       25.7191        3.8950     -0.004973 
         128.            0.       1.21207        5.0366        5.1860        4.3142         0.148       25.9018        3.9552     -0.004836 
         129.            0.       1.21276        5.0361        5.1860        4.3103         0.151       26.1056        4.0253     -0.004681 
         130.            0.       1.21344        5.0356        5.1860        4.3067         0.153       26.2957        4.0955     -0.004534 
         131.            0.       1.21379        5.0353        5.1860        4.3035         0.156       26.3735        4.1456     -0.004436 
         132.            0.       1.21447        5.0355        5.1860        4.3035         0.156       26.3367        4.1055     -0.004529 
         133.            0.       1.21504        5.0358        5.1860        4.3036         0.157       26.2581        4.0554     -0.004646 
         134.            0.       1.21559        5.0361        5.1860        4.3037         0.157       26.1653        4.0052     -0.004768 
         135.            0.       1.21615        5.0364        5.1860        4.3038         0.157       26.0684        3.9551     -0.004894 
         136.            0.       1.21677        5.0367        5.1860        4.3038         0.157       25.9705        3.9050     -0.005025 
         137.            0.       1.21765        5.0370        5.1860        4.3039         0.158       25.9145        3.8548     -0.005157 
         138.            0.       1.21820        5.0369        5.1860        4.3017         0.158       25.9543        3.8649     -0.005140 
         139.            0.       1.21866        5.0366        5.1860        4.2986         0.159       26.0547        3.9050     -0.005049 
         140.            0.       1.21934        5.0363        5.1860        4.2958         0.160       26.1932        3.9450     -0.004959 
         141.            0.       1.21992        5.0358        5.1860        4.2924         0.161       26.3550        4.0052     -0.004826 
         142.            0.       1.22061        5.0355        5.1860        4.2896         0.162       26.5100        4.0553     -0.004720 
         143.            0.       1.22099        5.0351        5.1860        4.2867         0.162       26.6037        4.1054     -0.004618 
         144.            0.       1.22093        5.0352        5.1860        4.2855         0.161       26.4988        4.0954     -0.004650 
         145.            0.       1.22158        5.0362        5.1860        4.2895         0.161       26.1924        3.9350     -0.005023 
         146.            0.       1.22240        5.0373        5.1860        4.2939         0.160       25.8109        3.7645     -0.005466 
         147.            0.       1.22368        5.0384        5.1860        4.2982         0.158       25.4160        3.5940     -0.005961 
         148.            0.       1.22515        5.0394        5.1860        4.3014         0.157       24.9760        3.4335     -0.006484 
         149.            0.       1.22873        5.0408        5.1860        4.3054         0.155       24.5590        3.2227     -0.007256 
         150.            0.       1.23077        5.0414        5.1860        4.3012         0.154       24.3079        3.1324     -0.007618 
         151.            0.       1.23207        5.0418        5.1860        4.2930         0.154       24.1525        3.0922     -0.007775 
         152.            0.       1.23337        5.0421        5.1860        4.2838         0.154       23.9946        3.0521     -0.007930 
         153.            0.       1.23571        5.0427        5.1860        4.2753         0.154       23.7956        2.9717     -0.008267 
         154.            0.       1.23777        5.0433        5.1860        4.2642         0.153       23.5911        2.9014     -0.008559 
         155.            0.       1.23963        5.0440        5.1860        4.2513         0.150       23.3786        2.8312     -0.008844 
         156.            0.       1.24065        5.0448        5.1860        4.2381         0.144       23.1762        2.7609     -0.009092 
         157.            0.       1.24026        5.0456        5.1860        4.2243         0.134       22.9816        2.7008     -0.009233 
         158.            0.       1.23901        5.0465        5.1860        4.2109         0.116       22.7843        2.6306     -0.009374 
         159.            0.       1.23393        5.0477        5.1860        4.1964         0.102       22.0681        2.5706     -0.009426 
         160.            0.       1.24359        5.0537        5.1860        4.1917         0.065       20.7863        1.9768     -0.013238 
         161.            0.       1.23345        5.0558        5.1860        4.1148         0.164       19.9336        1.8170     -0.013028 
         162.            0.       1.21757        5.0573        5.1860        4.0294         0.362       19.3520        1.7485     -0.011524 
         163.            0.       1.19566        5.0591        5.1860        3.9561         0.569       18.8089        1.7006     -0.009410 
         164.            0.       1.17662        5.0613        5.1860        3.9008         0.912       17.8559        1.5110     -0.009006 
         165.            0.       1.13567        5.0680        5.1860        3.8379         1.141       16.5806        1.1421     -0.007936 
         166.            0.       1.03877        5.0738        5.1860        3.7375         1.341       15.5934        1.0357      0.005651 
         167.            0.       0.92540        5.0816        5.1860        3.7118         1.320       13.8430        0.7699      0.019913 
         168.            0.       0.58220        5.1111        5.1860        3.8116       356.998       14.5757        0.3945      0.084546 
