%
%
% Run:1     Table:curve             SWAN version:41.20A
%
%       Xp            Yp            Hsig          TPsmoo        RTpeak        Tm_10         Dir           Dspr          Depth         Setup    
%       [m]           [m]           [m]           [sec]         [sec]         [sec]         [degr]        [degr]        [m]           [m]      
%
          38.            0.       2.05038       14.4914       13.8874       12.8002         0.011       28.7939        9.1082     -0.001769 
          39.            0.       2.05144       14.4926       13.8874       12.7859         0.011       28.7219        9.0782     -0.001822 
          40.            0.       2.05292       14.4938       13.8874       12.7719         0.011       28.6498        9.0381     -0.001893 
          41.            0.       2.05402       14.4950       13.8874       12.7574         0.011       28.5781        9.0081     -0.001948 
          42.            0.       2.05554       14.4962       13.8874       12.7433         0.011       28.5072        8.9680     -0.002021 
          43.            0.       2.05669       14.4974       13.8874       12.7285         0.011       28.4427        8.9379     -0.002075 
          44.            0.       2.05826       14.4986       13.8874       12.7140         0.011       28.3793        8.8979     -0.002148 
          45.            0.       2.05945       14.4998       13.8874       12.6990         0.011       28.3163        8.8678     -0.002203 
          46.            0.       2.06106       14.5011       13.8874       12.6844         0.011       28.2535        8.8277     -0.002277 
          47.            0.       2.06227       14.5023       13.8874       12.6692         0.011       28.1912        8.7977     -0.002333 
          48.            0.       2.06392       14.5036       13.8874       12.6544         0.011       28.1290        8.7576     -0.002409 
          49.            0.       2.06503       14.5048       13.8874       12.6390         0.011       28.0552        8.7275     -0.002466 
          50.            0.       2.06684       14.5061       13.8874       12.6247         0.011       27.9298        8.6674     -0.002582 
          51.            0.       2.07030       14.5078       13.8874       12.6120         0.011       27.7572        8.5572     -0.002801 
          52.            0.       2.07374       14.5095       13.8874       12.5984         0.011       27.5706        8.4470     -0.003028 
          53.            0.       2.07733       14.5112       13.8874       12.5841         0.011       27.3861        8.3367     -0.003263 
          54.            0.       2.08063       14.5130       13.8874       12.5687         0.011       27.2030        8.2365     -0.003484 
          55.            0.       2.08445       14.5149       13.8874       12.5529         0.011       27.0140        8.1263     -0.003736 
          56.            0.       2.08841       14.5168       13.8874       12.5363         0.011       26.8225        8.0160     -0.003997 
          57.            0.       2.09253       14.5188       13.8874       12.5189         0.011       26.6307        7.9057     -0.004269 
          58.            0.       2.09695       14.5209       13.8874       12.5005         0.011       26.4504        7.7954     -0.004552 
          59.            0.       2.10078       14.5230       13.8874       12.4803         0.012       26.2922        7.7052     -0.004793 
          60.            0.       2.10443       14.5251       13.8874       12.4588         0.012       26.1535        7.6250     -0.005014 
          61.            0.       2.10788       14.5271       13.8874       12.4361         0.012       26.0339        7.5548     -0.005213 
          62.            0.       2.11099       14.5291       13.8874       12.4123         0.013       25.9214        7.4946     -0.005389 
          63.            0.       2.11471       14.5312       13.8874       12.3877         0.014       25.8055        7.4244     -0.005599 
          64.            0.       2.11854       14.5334       13.8874       12.3623         0.015       25.6905        7.3542     -0.005814 
          65.            0.       2.12249       14.5356       13.8874       12.3362         0.016       25.5769        7.2840     -0.006036 
          66.            0.       2.12644       14.5378       13.8874       12.3105         0.019       25.4657        7.2137     -0.006263 
          67.            0.       2.13042       14.5400       13.8874       12.2851         0.023       25.3574        7.1435     -0.006496 
          68.            0.       2.13448       14.5423       13.8874       12.2593         0.027       25.2520        7.0733     -0.006735 
          69.            0.       2.13870       14.5446       13.8874       12.2327         0.031       25.1548        7.0030     -0.006980 
          70.            0.       2.14289       14.5468       13.8874       12.2052         0.035       25.1104        6.9428     -0.007193 
          71.            0.       2.14371       14.5487       13.8874       12.1746         0.041       25.1311        6.9528     -0.007163 
          72.            0.       2.14419       14.5504       13.8874       12.1444         0.045       25.1791        6.9729     -0.007098 
          73.            0.       2.14475       14.5521       13.8874       12.1150         0.050       25.2387        6.9930     -0.007032 
          74.            0.       2.14544       14.5536       13.8874       12.0862         0.054       25.3119        7.0130     -0.006967 
          75.            0.       2.14557       14.5551       13.8874       12.0581         0.054       25.3864        7.0431     -0.006869 
          76.            0.       2.14613       14.5565       13.8874       12.0319         0.050       25.4510        7.0632     -0.006805 
          77.            0.       2.14669       14.5578       13.8874       12.0063         0.045       25.5155        7.0833     -0.006743 
          78.            0.       2.14720       14.5591       13.8874       11.9816         0.041       25.5781        7.1033     -0.006680 
          79.            0.       2.14767       14.5603       13.8874       11.9580         0.040       25.6376        7.1234     -0.006619 
          80.            0.       2.14818       14.5614       13.8874       11.9353         0.040       25.7055        7.1434     -0.006557 
          81.            0.       2.14817       14.5624       13.8874       11.9128         0.040       25.7760        7.1735     -0.006465 
          82.            0.       2.14883       14.5635       13.8874       11.8918         0.040       25.8638        7.1936     -0.006404 
          83.            0.       2.14831       14.5643       13.8874       11.8698         0.040       25.9936        7.2438     -0.006249 
          84.            0.       2.14758       14.5650       13.8874       11.8475         0.038       26.1472        7.3039     -0.006067 
          85.            0.       2.14696       14.5656       13.8874       11.8260         0.036       26.3085        7.3641     -0.005890 
          86.            0.       2.14644       14.5661       13.8874       11.8048         0.035       26.4724        7.4243     -0.005715 
          87.            0.       2.14597       14.5666       13.8874       11.7842         0.034       26.6366        7.4845     -0.005545 
          88.            0.       2.14551       14.5671       13.8874       11.7645         0.034       26.7995        7.5446     -0.005377 
          89.            0.       2.14506       14.5674       13.8874       11.7454         0.035       26.9603        7.6048     -0.005213 
          90.            0.       2.14460       14.5678       13.8874       11.7270         0.036       27.1185        7.6649     -0.005051 
          91.            0.       2.14416       14.5680       13.8874       11.7092         0.037       27.2753        7.7251     -0.004893 
          92.            0.       2.14297       14.5683       13.8874       11.6918         0.038       27.3540        7.7853     -0.004738 
          93.            0.       2.14419       14.5688       13.8874       11.6798         0.038       27.3126        7.7652     -0.004791 
          94.            0.       2.14656       14.5696       13.8874       11.6703         0.039       27.2011        7.7050     -0.004951 
          95.            0.       2.14874       14.5704       13.8874       11.6605         0.040       27.0650        7.6449     -0.005114 
          96.            0.       2.15090       14.5712       13.8874       11.6505         0.040       26.9217        7.5847     -0.005281 
          97.            0.       2.15303       14.5721       13.8874       11.6402         0.041       26.7700        7.5245     -0.005451 
          98.            0.       2.15567       14.5729       13.8874       11.6305         0.042       26.6169        7.4543     -0.005654 
          99.            0.       2.15797       14.5738       13.8874       11.6199         0.042       26.4729        7.3942     -0.005833 
         100.            0.       2.16035       14.5747       13.8874       11.6091         0.043       26.3326        7.3340     -0.006015 
         101.            0.       2.16281       14.5756       13.8874       11.5981         0.043       26.1982        7.2738     -0.006201 
         102.            0.       2.16527       14.5765       13.8874       11.5868         0.043       26.0613        7.2136     -0.006390 
         103.            0.       2.16829       14.5774       13.8874       11.5759         0.043       25.9241        7.1434     -0.006615 
         104.            0.       2.17094       14.5784       13.8874       11.5639         0.043       25.7946        7.0832     -0.006813 
         105.            0.       2.17368       14.5793       13.8874       11.5516         0.042       25.6666        7.0230     -0.007016 
         106.            0.       2.17649       14.5803       13.8874       11.5389         0.042       25.5392        6.9628     -0.007223 
         107.            0.       2.17929       14.5813       13.8874       11.5260         0.042       25.4046        6.9026     -0.007436 
         108.            0.       2.18269       14.5823       13.8874       11.5134         0.042       25.2664        6.8323     -0.007690 
         109.            0.       2.18567       14.5833       13.8874       11.4998         0.040       25.1333        6.7721     -0.007913 
         110.            0.       2.18872       14.5843       13.8874       11.4859         0.038       25.0012        6.7119     -0.008143 
         111.            0.       2.19185       14.5854       13.8874       11.4716         0.036       24.8703        6.6516     -0.008377 
         112.            0.       2.18034       14.5863       13.8874       11.4577         0.033       23.0564        6.5913     -0.008719 
         113.            0.       2.37551       14.6062       13.8874       11.6179         0.012       20.4861        3.9125     -0.027528 
         114.            0.       2.35937       14.6129       13.8874       11.5499       359.991       19.6139        3.8934     -0.026598 
         115.            0.       2.34677       14.6193       13.8874       11.4779       359.984       19.2887        3.8845     -0.025501 
         116.            0.       2.33799       14.6250       13.8874       11.4110       359.973       19.1321        3.8553     -0.024695 
         117.            0.       2.32590       14.6295       13.8874       11.3480       359.972       19.0511        3.8565     -0.023450 
         118.            0.       2.31518       14.6329       13.8874       11.2911       359.972       18.9974        3.8476     -0.022359 
         119.            0.       2.30535       14.6355       13.8874       11.2292       359.993       19.0420        3.8488     -0.021218 
         120.            0.       2.28941       14.6369       13.8874       11.1606       359.977       19.1477        3.9207     -0.019268 
         121.            0.       2.27979       14.6379       13.8874       11.1000       359.948       19.1815        3.9419     -0.018125 
         122.            0.       2.27354       14.6385       13.8874       11.0450       359.918       19.1669        3.9326     -0.017414 
         123.            0.       2.26703       14.6387       13.8874       10.9931       359.888       19.1225        3.9233     -0.016713 
         124.            0.       2.26316       14.6386       13.8874       10.9401       359.872       19.0440        3.8937     -0.016312 
         125.            0.       2.26037       14.6383       13.8874       10.8880       359.862       18.9696        3.8540     -0.016029 
         126.            0.       2.25488       14.6375       13.8874       10.8332       359.855       18.9910        3.8447     -0.015339 
         127.            0.       2.24293       14.6359       13.8874       10.7728       359.851       19.1011        3.9062     -0.013801 
         128.            0.       2.23493       14.6345       13.8874       10.7034       359.847       19.1767        3.9474     -0.012622 
         129.            0.       2.23108       14.6334       13.8874       10.6395       359.844       19.1993        3.9480     -0.011964 
         130.            0.       2.22516       14.6325       13.8874       10.5918       359.839       19.2497        3.9488     -0.011197 
         131.            0.       2.21550       14.6316       13.8874       10.5486       359.835       19.2927        3.9799     -0.010072 
         132.            0.       2.21028       14.6311       13.8874       10.5085       359.848       19.2838        3.9705     -0.009481 
         133.            0.       2.20618       14.6309       13.8874       10.4691       359.836       19.2566        3.9510     -0.009025 
         134.            0.       2.20086       14.6307       13.8874       10.4297       359.818       19.2175        3.9416     -0.008448 
         135.            0.       2.19700       14.6309       13.8874       10.3935       359.795       19.1057        3.9119     -0.008112 
         136.            0.       2.19844       14.6316       13.8874       10.3664       359.771       18.9970        3.8216     -0.008438 
         137.            0.       2.19066       14.6317       13.8874       10.3240       359.748       19.0215        3.8325     -0.007521 
         138.            0.       2.17984       14.6317       13.8874       10.2776       359.726       19.1128        3.8838     -0.006179 
         139.            0.       2.17101       14.6318       13.8874       10.2370       359.707       19.1325        3.9148     -0.005159 
         140.            0.       2.16823       14.6323       13.8874       10.2095       359.689       19.0706        3.8750     -0.004959 
         141.            0.       2.16614       14.6329       13.8874       10.1768       359.686       19.0198        3.8352     -0.004781 
         142.            0.       2.16000       14.6331       13.8874       10.1357       359.685       19.0619        3.8460     -0.004016 
         143.            0.       2.15063       14.6330       13.8874       10.0900       359.683       19.1265        3.8972     -0.002841 
         144.            0.       2.14619       14.6333       13.8874       10.0514       359.685       19.1433        3.8977     -0.002279 
         145.            0.       2.14165       14.6335       13.8874       10.0135       359.687       19.1298        3.8983     -0.001730 
         146.            0.       2.13873       14.6338       13.8874        9.9802       359.689       19.1050        3.8786     -0.001401 
         147.            0.       2.13403       14.6339       13.8874        9.9449       359.691       19.1041        3.8792     -0.000845 
         148.            0.       2.12856       14.6340       13.8874        9.9096       359.692       19.1217        3.8898     -0.000188 
         149.            0.       2.12307       14.6340       13.8874        9.8759       359.693       19.1250        3.9004      0.000449 
         150.            0.       2.11909       14.6341       13.8874        9.8478       359.695       19.1078        3.8909      0.000863 
         151.            0.       2.11497       14.6341       13.8874        9.8211       359.697       19.0917        3.8813      0.001281 
         152.            0.       2.10992       14.6341       13.8874        9.7939       359.697       19.0768        3.8818      0.001806 
         153.            0.       2.10562       14.6340       13.8874        9.7700       359.697       19.0618        3.8722      0.002224 
         154.            0.       2.10049       14.6339       13.8874        9.7451       359.697       19.0552        3.8727      0.002746 
         155.            0.       2.09536       14.6336       13.8874        9.7210       359.697       19.0436        3.8733      0.003259 
         156.            0.       2.09106       14.6334       13.8874        9.6997       359.697       19.0294        3.8637      0.003662 
         157.            0.       2.08597       14.6331       13.8874        9.6772       359.697       19.0227        3.8642      0.004166 
         158.            0.       2.08092       14.6328       13.8874        9.6554       359.697       19.0188        3.8647      0.004662 
         159.            0.       2.07611       14.6323       13.8874        9.6342       359.697       19.0357        3.8651      0.005148 
         160.            0.       2.07014       14.6317       13.8874        9.6089       359.699       19.0808        3.8858      0.005817 
         161.            0.       2.06465       14.6311       13.8874        9.5840       359.703       19.1454        3.9065      0.006452 
         162.            0.       2.05870       14.6304       13.8874        9.5576       359.707       19.2064        3.9371      0.007147 
         163.            0.       2.05432       14.6298       13.8874        9.5359       359.712       19.2247        3.9476      0.007615 
         164.            0.       2.05143       14.6294       13.8874        9.5185       359.720       19.2049        3.9379      0.007869 
         165.            0.       2.04919       14.6289       13.8874        9.5034       359.728       19.1719        3.9180      0.008027 
         166.            0.       2.04604       14.6283       13.8874        9.4866       359.737       19.1356        3.9083      0.008290 
         167.            0.       2.04358       14.6277       13.8874        9.4721       359.746       19.0973        3.8885      0.008459 
         168.            0.       2.04026       14.6270       13.8874        9.4560       359.755       19.0667        3.8787      0.008736 
         169.            0.       2.03689       14.6263       13.8874        9.4402       359.765       19.0385        3.8690      0.009018 
         170.            0.       2.03369       14.6255       13.8874        9.4245       359.775       19.0360        3.8593      0.009301 
         171.            0.       2.02865       14.6245       13.8874        9.4025       359.785       19.0952        3.8799      0.009876 
         172.            0.       2.02228       14.6234       13.8874        9.3762       359.794       19.1254        3.9206      0.010607 
         173.            0.       2.02111       14.6227       13.8874        9.3640       359.809       19.0858        3.8906      0.010640 
         174.            0.       2.01968       14.6219       13.8874        9.3519       359.824       19.0240        3.8607      0.010680 
         175.            0.       2.01801       14.6211       13.8874        9.3401       359.842       18.9546        3.8307      0.010731 
         176.            0.       2.01613       14.6202       13.8874        9.3284       359.862       18.8825        3.8008      0.010794 
         177.            0.       2.01438       14.6192       13.8874        9.3172       359.881       18.8740        3.7709      0.010883 
         178.            0.       2.00660       14.6177       13.8874        9.2905       359.895       18.9340        3.8218      0.011786 
         179.            0.       2.00139       14.6166       13.8874        9.2727       359.910       18.8632        3.8323      0.012251 
         180.            0.       2.00656       14.6161       13.8874        9.2822       359.943       18.6308        3.7013      0.011270 
         181.            0.       2.01090       14.6153       13.8874        9.2906       359.981       18.3442        3.5703      0.010278 
         182.            0.       2.01456       14.6141       13.8874        9.2973         0.027       18.0569        3.4393      0.009296 
         183.            0.       2.01424       14.6124       13.8874        9.2968         0.072       17.7759        3.3388      0.008773 
         184.            0.       2.01488       14.6103       13.8874        9.2990         0.123       17.5377        3.2181      0.008074 
         185.            0.       2.00648       14.6075       13.8874        9.2840         0.167       17.3836        3.1787      0.008675 
         186.            0.       1.99750       14.6045       13.8874        9.2690         0.212       17.2395        3.1393      0.009343 
         187.            0.       1.98977       14.6015       13.8874        9.2579         0.261       17.0496        3.0798      0.009765 
         188.            0.       1.98503       14.5984       13.8874        9.2544         0.318       16.8116        2.9797      0.009653 
         189.            0.       1.97853       14.5951       13.8874        9.2500         0.376       16.5685        2.8797      0.009717 
         190.            0.       1.96775       14.5915       13.8874        9.2405         0.432       16.2969        2.8003      0.010341 
         191.            0.       1.96101       14.5880       13.8874        9.2390         0.503       15.9650        2.6702      0.010203 
         192.            0.       1.95151       14.5845       13.8874        9.2330         0.580       15.5229        2.5403      0.010313 
         193.            0.       1.95147       14.5805       13.8874        9.2362         0.692       14.9588        2.3185      0.008536 
         194.            0.       1.94174       14.5748       13.8874        9.2227         0.823       14.4831        2.1283      0.008280 
         195.            0.       1.90727       14.5660       13.8874        9.1858         0.933       14.1195        2.0527      0.012713 
         196.            0.       1.87194       14.5588       13.8874        9.1683         1.008       13.7671        1.9371      0.017106 
         197.            0.       1.82581       14.5528       13.8874        9.1603         1.049       13.4323        1.8436      0.023560 
         198.            0.       1.77692       14.5479       13.8874        9.1592         1.075       13.0903        1.7406      0.030608 
         199.            0.       1.72415       14.5467       13.8874        9.1622         1.055       12.7009        1.6386      0.038572 
         200.            0.       1.68013       14.5471       13.8874        9.1670         1.013       12.2677        1.4951      0.045089 
         201.            0.       1.62873       14.5481       13.8874        9.1583         0.941       11.4905        1.3836      0.053577 
         202.            0.       1.41898       14.7435       15.4936        9.9539       359.757       10.6024        0.9547      0.094706 
         203.            0.       0.59552       18.6335       19.2849       13.1644       358.455       14.5071        0.3726      0.312587 
