%
%
% Run:1     Table:curve             SWAN version:41.20A
%
%       Xp            Yp            Hsig          TPsmoo        RTpeak        Tm_10         Dir           Dspr          Depth         Setup    
%       [m]           [m]           [m]           [sec]         [sec]         [sec]         [degr]        [degr]        [m]           [m]      
%
          32.            0.       0.80583        3.3865        3.3473        3.0644         0.000       31.7301       10.6299     -0.000086 
          33.            0.       0.80648        3.3863        3.3473        3.0624         0.000       31.7354       10.5499     -0.000089 
          34.            0.       0.80714        3.3862        3.3473        3.0605         0.000       31.7408       10.4799     -0.000093 
          35.            0.       0.80780        3.3860        3.3473        3.0585         0.000       31.7461       10.4099     -0.000096 
          36.            0.       0.80843        3.3858        3.3473        3.0565         0.000       31.7512       10.3299     -0.000100 
          37.            0.       0.80907        3.3856        3.3473        3.0545         0.000       31.7565       10.2599     -0.000103 
          38.            0.       0.80971        3.3855        3.3473        3.0526         0.000       31.7619       10.1899     -0.000107 
          39.            0.       0.81035        3.3853        3.3473        3.0506         0.000       31.7669       10.1199     -0.000111 
          40.            0.       0.81095        3.3851        3.3473        3.0486         0.000       31.7717       10.0399     -0.000115 
          41.            0.       0.81157        3.3849        3.3473        3.0467         0.000       31.7767        9.9699     -0.000118 
          42.            0.       0.81218        3.3847        3.3473        3.0448         0.000       31.7817        9.8999     -0.000122 
          43.            0.       0.81279        3.3846        3.3473        3.0428         0.000       31.7863        9.8299     -0.000126 
          44.            0.       0.81336        3.3844        3.3473        3.0408         0.000       31.7906        9.7499     -0.000130 
          45.            0.       0.81395        3.3842        3.3473        3.0389         0.000       31.7951        9.6799     -0.000135 
          46.            0.       0.81453        3.3840        3.3473        3.0370         0.001       31.7992        9.6099     -0.000139 
          47.            0.       0.81507        3.3838        3.3473        3.0351         0.001       31.8030        9.5299     -0.000143 
          48.            0.       0.81564        3.3836        3.3473        3.0331         0.001       31.8070        9.4599     -0.000148 
          49.            0.       0.81619        3.3834        3.3473        3.0312         0.001       31.8116        9.3898     -0.000152 
          50.            0.       0.81674        3.3831        3.3473        3.0294         0.001       31.8157        9.3198     -0.000156 
          51.            0.       0.81724        3.3829        3.3473        3.0274         0.001       31.8195        9.2398     -0.000161 
          52.            0.       0.81777        3.3827        3.3473        3.0255         0.001       31.8230        9.1698     -0.000166 
          53.            0.       0.81825        3.3825        3.3473        3.0236         0.001       31.8256        9.0898     -0.000171 
          54.            0.       0.81872        3.3822        3.3473        3.0216         0.001       31.8276        9.0098     -0.000176 
          55.            0.       0.81918        3.3820        3.3473        3.0197         0.001       31.8300        8.9298     -0.000182 
          56.            0.       0.81966        3.3818        3.3473        3.0178         0.001       31.8327        8.8598     -0.000187 
          57.            0.       0.82014        3.3816        3.3473        3.0160         0.001       31.8353        8.7898     -0.000192 
          58.            0.       0.82061        3.3814        3.3473        3.0141         0.001       31.8377        8.7198     -0.000198 
          59.            0.       0.82106        3.3811        3.3473        3.0123         0.001       31.8393        8.6498     -0.000203 
          60.            0.       0.82146        3.3809        3.3473        3.0104         0.001       31.8405        8.5698     -0.000209 
          61.            0.       0.82189        3.3806        3.3473        3.0085         0.001       31.8417        8.4998     -0.000215 
          62.            0.       0.82230        3.3804        3.3473        3.0067         0.001       31.8421        8.4298     -0.000221 
          63.            0.       0.82267        3.3802        3.3473        3.0048         0.001       31.8421        8.3498     -0.000227 
          64.            0.       0.82306        3.3799        3.3473        3.0029         0.001       31.8414        8.2798     -0.000233 
          65.            0.       0.82339        3.3797        3.3473        3.0010         0.001       31.8404        8.1998     -0.000240 
          66.            0.       0.82375        3.3794        3.3473        2.9992         0.001       31.8388        8.1298     -0.000247 
          67.            0.       0.82405        3.3792        3.3473        2.9973         0.001       31.8368        8.0497     -0.000254 
          68.            0.       0.82439        3.3789        3.3473        2.9955         0.001       31.8341        7.9797     -0.000261 
          69.            0.       0.82466        3.3787        3.3473        2.9936         0.001       31.8310        7.8997     -0.000269 
          70.            0.       0.82497        3.3784        3.3473        2.9918         0.001       31.8272        7.8297     -0.000276 
          71.            0.       0.82521        3.3782        3.3473        2.9899         0.000       31.8229        7.7497     -0.000284 
          72.            0.       0.82549        3.3779        3.3473        2.9881         0.000       31.8197        7.6797     -0.000292 
          73.            0.       0.82575        3.3777        3.3473        2.9863         0.000       31.8156        7.6097     -0.000300 
          74.            0.       0.82594        3.3774        3.3473        2.9844       360.000       31.8110        7.5297     -0.000308 
          75.            0.       0.82617        3.3772        3.3473        2.9826       359.999       31.8057        7.4597     -0.000317 
          76.            0.       0.82632        3.3769        3.3473        2.9807       359.998       31.7999        7.3797     -0.000326 
          77.            0.       0.82651        3.3767        3.3473        2.9790       359.998       31.7929        7.3097     -0.000335 
          78.            0.       0.82663        3.3764        3.3473        2.9771       359.997       31.7854        7.2297     -0.000345 
          79.            0.       0.82679        3.3762        3.3473        2.9753       359.997       31.7770        7.1596     -0.000354 
          80.            0.       0.82687        3.3759        3.3473        2.9735       359.997       31.7681        7.0796     -0.000365 
          81.            0.       0.82699        3.3757        3.3473        2.9717       359.996       31.7593        7.0096     -0.000375 
          82.            0.       0.82710        3.3755        3.3473        2.9700       359.996       31.7489        6.9396     -0.000385 
          83.            0.       0.82712        3.3752        3.3473        2.9681       359.995       31.7377        6.8596     -0.000397 
          84.            0.       0.82720        3.3750        3.3473        2.9664       359.995       31.7254        6.7896     -0.000408 
          85.            0.       0.82718        3.3748        3.3473        2.9645       359.994       31.7111        6.7096     -0.000421 
          86.            0.       0.82714        3.3746        3.3473        2.9627       359.993       31.6967        6.6296     -0.000433 
          87.            0.       0.82715        3.3744        3.3473        2.9609       359.992       31.6813        6.5596     -0.000446 
          88.            0.       0.82707        3.3742        3.3473        2.9591       359.992       31.6654        6.4795     -0.000459 
          89.            0.       0.82705        3.3740        3.3473        2.9574       359.993       31.6481        6.4095     -0.000473 
          90.            0.       0.82694        3.3738        3.3473        2.9555       359.993       31.6308        6.3295     -0.000487 
          91.            0.       0.82688        3.3736        3.3473        2.9538       359.993       31.6121        6.2595     -0.000501 
          92.            0.       0.82673        3.3734        3.3473        2.9519       359.993       31.5924        6.1795     -0.000517 
          93.            0.       0.82663        3.3732        3.3473        2.9502       359.994       31.5711        6.1095     -0.000532 
          94.            0.       0.82644        3.3731        3.3473        2.9484       359.994       31.5488        6.0295     -0.000549 
          95.            0.       0.82630        3.3729        3.3473        2.9467       359.994       31.5253        5.9594     -0.000566 
          96.            0.       0.82605        3.3728        3.3473        2.9449       359.995       31.4991        5.8794     -0.000584 
          97.            0.       0.82577        3.3727        3.3473        2.9431       359.995       31.4708        5.7994     -0.000603 
          98.            0.       0.82547        3.3726        3.3473        2.9413       359.995       31.4409        5.7194     -0.000623 
          99.            0.       0.82515        3.3725        3.3473        2.9396       359.995       31.4094        5.6394     -0.000644 
         100.            0.       0.82480        3.3724        3.3473        2.9378       359.995       31.3763        5.5593     -0.000666 
         101.            0.       0.82445        3.3723        3.3473        2.9361       359.995       31.3437        5.4793     -0.000689 
         102.            0.       0.82417        3.3723        3.3473        2.9345       359.995       31.3099        5.4093     -0.000710 
         103.            0.       0.82378        3.3722        3.3473        2.9328       359.995       31.2729        5.3293     -0.000735 
         104.            0.       0.82336        3.3722        3.3473        2.9311       359.994       31.2353        5.2492     -0.000760 
         105.            0.       0.82292        3.3722        3.3473        2.9294       359.994       31.1970        5.1692     -0.000787 
         106.            0.       0.82246        3.3722        3.3473        2.9278       359.993       31.1566        5.0892     -0.000815 
         107.            0.       0.82199        3.3723        3.3473        2.9261       359.993       31.1141        5.0092     -0.000844 
         108.            0.       0.82152        3.3723        3.3473        2.9245       359.994       31.0721        4.9291     -0.000875 
         109.            0.       0.82113        3.3724        3.3473        2.9230       359.994       31.0287        4.8591     -0.000903 
         110.            0.       0.82062        3.3725        3.3473        2.9214       359.994       30.9818        4.7791     -0.000937 
         111.            0.       0.82009        3.3726        3.3473        2.9199       359.995       30.9321        4.6990     -0.000972 
         112.            0.       0.81954        3.3727        3.3473        2.9184       359.995       30.8802        4.6190     -0.001008 
         113.            0.       0.81897        3.3728        3.3473        2.9170       359.995       30.8265        4.5390     -0.001047 
         114.            0.       0.81839        3.3730        3.3473        2.9157       359.996       30.7708        4.4589     -0.001087 
         115.            0.       0.81782        3.3732        3.3473        2.9144       359.996       30.7166        4.3789     -0.001130 
         116.            0.       0.81734        3.3734        3.3473        2.9132       359.996       30.6619        4.3088     -0.001170 
         117.            0.       0.81675        3.3736        3.3473        2.9120       359.996       30.6058        4.2288     -0.001216 
         118.            0.       0.81614        3.3738        3.3473        2.9109       359.996       30.5496        4.1487     -0.001265 
         119.            0.       0.81555        3.3741        3.3473        2.9099       359.997       30.4945        4.0687     -0.001317 
         120.            0.       0.81507        3.3743        3.3473        2.9091       359.997       30.4424        3.9986     -0.001365 
         121.            0.       0.81460        3.3746        3.3473        2.9083       359.997       30.3900        3.9286     -0.001416 
         122.            0.       0.81412        3.3749        3.3473        2.9075       359.998       30.3335        3.8585     -0.001469 
         123.            0.       0.81354        3.3752        3.3473        2.9069       359.999       30.2760        3.7785     -0.001532 
         124.            0.       0.81309        3.3755        3.3473        2.9064       359.999       30.2213        3.7084     -0.001591 
         125.            0.       0.81264        3.3758        3.3473        2.9059       360.000       30.1634        3.6383     -0.001653 
         126.            0.       0.81212        3.3762        3.3473        2.9056         0.000       30.1055        3.5583     -0.001728 
         127.            0.       0.81171        3.3766        3.3473        2.9054         0.001       30.0501        3.4882     -0.001797 
         128.            0.       0.81135        3.3769        3.3473        2.9053         0.001       30.0019        3.4181     -0.001870 
         129.            0.       0.81220        3.3771        3.3473        2.9060         0.001       30.1788        3.3781     -0.001911 
         130.            0.       0.81818        3.3749        3.3473        2.9064         0.000       30.6812        3.7484     -0.001602 
         131.            0.       0.82444        3.3732        3.3473        2.9085         0.000       31.1074        4.1286     -0.001360 
         132.            0.       0.82788        3.3725        3.3473        2.9099       360.000       31.2865        4.3287     -0.001257 
         133.            0.       0.82881        3.3724        3.3473        2.9099       359.999       31.3558        4.3387     -0.001256 
         134.            0.       0.82972        3.3723        3.3473        2.9098       359.999       31.4012        4.3587     -0.001251 
         135.            0.       0.83024        3.3722        3.3473        2.9094       359.998       31.4062        4.3587     -0.001256 
         136.            0.       0.83048        3.3723        3.3473        2.9088       359.997       31.3965        4.3387     -0.001271 
         137.            0.       0.83076        3.3722        3.3473        2.9082       359.997       31.3741        4.3287     -0.001282 
         138.            0.       0.83073        3.3723        3.3473        2.9074       359.996       31.3309        4.2987     -0.001302 
         139.            0.       0.83051        3.3723        3.3473        2.9065       359.996       31.2695        4.2587     -0.001328 
         140.            0.       0.83015        3.3724        3.3473        2.9055       359.995       31.2021        4.2086     -0.001360 
         141.            0.       0.82991        3.3725        3.3473        2.9046       359.995       31.1379        4.1686     -0.001387 
         142.            0.       0.82970        3.3726        3.3473        2.9038       359.994       31.0808        4.1286     -0.001415 
         143.            0.       0.82959        3.3727        3.3473        2.9031       359.993       31.0257        4.0986     -0.001438 
         144.            0.       0.82938        3.3728        3.3473        2.9024       359.992       30.9715        4.0585     -0.001468 
         145.            0.       0.82927        3.3728        3.3473        2.9018       359.992       30.9171        4.0285     -0.001492 
         146.            0.       0.82905        3.3730        3.3473        2.9012       359.991       30.8628        3.9885     -0.001522 
         147.            0.       0.82899        3.3730        3.3473        2.9007       359.992       30.8203        3.9585     -0.001547 
         148.            0.       0.82905        3.3731        3.3473        2.9002       359.994       30.7820        3.9384     -0.001566 
         149.            0.       0.82901        3.3732        3.3473        2.8998       359.995       30.7452        3.9084     -0.001592 
         150.            0.       0.82910        3.3732        3.3473        2.8994       359.997       30.7138        3.8884     -0.001611 
         151.            0.       0.82917        3.3732        3.3473        2.8990       359.998       30.6785        3.8684     -0.001631 
         152.            0.       0.82913        3.3733        3.3473        2.8986       359.999       30.6429        3.8383     -0.001658 
         153.            0.       0.82918        3.3734        3.3473        2.8982         0.000       30.6066        3.8183     -0.001678 
         154.            0.       0.82911        3.3735        3.3473        2.8979         0.001       30.5639        3.7883     -0.001706 
         155.            0.       0.82905        3.3736        3.3473        2.8975         0.003       30.5247        3.7583     -0.001734 
         156.            0.       0.82909        3.3736        3.3473        2.8972         0.004       30.4878        3.7382     -0.001755 
         157.            0.       0.82901        3.3737        3.3473        2.8969         0.005       30.4468        3.7082     -0.001784 
         158.            0.       0.82892        3.3738        3.3473        2.8966         0.006       30.4035        3.6782     -0.001814 
         159.            0.       0.82874        3.3739        3.3473        2.8962         0.008       30.3416        3.6482     -0.001845 
         160.            0.       0.82811        3.3742        3.3473        2.8959         0.009       30.2438        3.5881     -0.001901 
         161.            0.       0.82720        3.3747        3.3473        2.8955         0.010       30.1225        3.5080     -0.001978 
         162.            0.       0.82625        3.3751        3.3473        2.8952         0.011       29.9895        3.4279     -0.002059 
         163.            0.       0.82533        3.3756        3.3473        2.8951         0.012       29.8550        3.3479     -0.002146 
         164.            0.       0.82451        3.3760        3.3473        2.8951         0.013       29.7168        3.2778     -0.002228 
         165.            0.       0.82372        3.3765        3.3473        2.8954         0.014       29.5956        3.1977     -0.002325 
         166.            0.       0.82336        3.3767        3.3473        2.8955         0.014       29.4984        3.1576     -0.002380 
         167.            0.       0.82296        3.3770        3.3473        2.8958         0.015       29.4074        3.1075     -0.002450 
         168.            0.       0.82269        3.3773        3.3473        2.8960         0.015       29.3253        3.0675     -0.002509 
         169.            0.       0.82241        3.3775        3.3473        2.8963         0.016       29.2377        3.0274     -0.002571 
         170.            0.       0.82194        3.3778        3.3473        2.8966         0.017       29.1184        2.9774     -0.002649 
         171.            0.       0.82119        3.3784        3.3473        2.8976         0.018       28.9730        2.8972     -0.002775 
         172.            0.       0.82051        3.3789        3.3473        2.8986         0.019       28.8218        2.8271     -0.002894 
         173.            0.       0.81986        3.3794        3.3473        2.8997         0.020       28.6658        2.7570     -0.003020 
         174.            0.       0.81922        3.3799        3.3473        2.9011         0.020       28.5023        2.6868     -0.003155 
         175.            0.       0.81870        3.3805        3.3473        2.9027         0.020       28.3552        2.6167     -0.003299 
         176.            0.       0.81844        3.3808        3.3473        2.9038         0.021       28.2475        2.5766     -0.003389 
         177.            0.       0.81826        3.3810        3.3473        2.9047         0.022       28.1517        2.5465     -0.003462 
         178.            0.       0.81755        3.3813        3.3473        2.9057         0.024       27.9207        2.5064     -0.003562 
         179.            0.       0.81628        3.3829        3.3473        2.9112         0.036       27.4455        2.3260     -0.004021 
         180.            0.       0.81531        3.3847        3.3473        2.9191         0.057       26.8783        2.1254     -0.004640 
         181.            0.       0.81405        3.3861        3.3473        2.9258         0.076       26.3123        1.9849     -0.005149 
         182.            0.       0.81228        3.3874        3.3473        2.9319         0.101       25.6839        1.8543     -0.005663 
         183.            0.       0.80990        3.3889        3.3473        2.9360         0.140       24.9273        1.7137     -0.006253 
         184.            0.       0.80623        3.3905        3.3473        2.9325         0.191       24.0531        1.5832     -0.006767 
         185.            0.       0.80040        3.3923        3.3473        2.9164         0.265       23.0450        1.4529     -0.007134 
         186.            0.       0.79278        3.3915        3.3473        2.8841         0.472       21.9219        1.3227     -0.007320 
         187.            0.       0.78059        3.3883        3.3473        2.8331         0.786       20.7560        1.1930     -0.007037 
         188.            0.       0.75929        3.3877        3.3473        2.7714         1.216       19.6437        1.0742     -0.005798 
         189.            0.       0.73014        3.3920        3.3473        2.6929         1.944       18.6185        0.9464     -0.003646 
         190.            0.       0.69009        3.3970        3.3473        2.6003         2.621       17.6990        0.8300     -0.000012 
         191.            0.       0.63666        3.4007        3.3473        2.5088         3.373       16.4367        0.7052      0.005196 
         192.            0.       0.53624        3.4201        3.3473        2.5182         3.184       15.9433        0.4249      0.014912 
         193.            0.       0.13357        4.5094        4.6483        3.1129         0.394       22.9894        0.0887      0.088748 
         194.            0.      -9.00000       -9.0000       -9.0000       -9.0000      -999.000       -9.0000      -99.0000     -9.000000 
         195.            0.      -9.00000       -9.0000       -9.0000       -9.0000      -999.000       -9.0000      -99.0000     -9.000000 
         196.            0.      -9.00000       -9.0000       -9.0000       -9.0000      -999.000       -9.0000      -99.0000     -9.000000 
         197.            0.      -9.00000       -9.0000       -9.0000       -9.0000      -999.000       -9.0000      -99.0000     -9.000000 
         198.            0.      -9.00000       -9.0000       -9.0000       -9.0000      -999.000       -9.0000      -99.0000     -9.000000 
