%
%
% Run:1     Table:curve             SWAN version:41.20A
%
%       Xp            Yp            Hsig          TPsmoo        RTpeak        Tm_10         Dir           Dspr          Depth         Setup    
%       [m]           [m]           [m]           [sec]         [sec]         [sec]         [degr]        [degr]        [m]           [m]      
%
          66.            0.       0.98062        8.7066        8.9638        7.4036         0.073       23.1083        4.1366     -0.003389 
          67.            0.       0.98214        8.7068        8.9638        7.3761         0.095       23.2232        4.1466     -0.003378 
          68.            0.       0.98413        8.7070        8.9638        7.3478         0.122       23.3447        4.1466     -0.003386 
          69.            0.       0.98591        8.7072        8.9638        7.3232         0.143       23.4823        4.1466     -0.003395 
          70.            0.       0.98737        8.7073        8.9638        7.2978         0.159       23.6409        4.1566     -0.003384 
          71.            0.       0.98932        8.7075        8.9638        7.2720         0.169       23.8190        4.1566     -0.003393 
          72.            0.       0.99081        8.7076        8.9638        7.2472         0.146       23.9776        4.1666     -0.003384 
          73.            0.       0.99248        8.7078        8.9638        7.2258         0.115       24.0990        4.1666     -0.003393 
          74.            0.       0.99349        8.7079        8.9638        7.2078         0.119       24.1887        4.1766     -0.003383 
          75.            0.       0.99468        8.7080        8.9638        7.1924         0.124       24.2559        4.1766     -0.003392 
          76.            0.       0.99583        8.7081        8.9638        7.1780         0.130       24.3246        4.1766     -0.003399 
          77.            0.       0.99657        8.7082        8.9638        7.1636         0.126       24.3861        4.1866     -0.003388 
          78.            0.       0.99767        8.7083        8.9638        7.1502         0.121       24.4480        4.1866     -0.003396 
          79.            0.       0.99840        8.7084        8.9638        7.1364         0.117       24.5052        4.1966     -0.003386 
          80.            0.       0.99942        8.7085        8.9638        7.1240         0.116       24.5564        4.1966     -0.003393 
          81.            0.       1.00011        8.7086        8.9638        7.1110         0.118       24.6032        4.2066     -0.003383 
          82.            0.       1.00108        8.7087        8.9638        7.0990         0.123       24.6353        4.2066     -0.003391 
          83.            0.       1.00207        8.7088        8.9638        7.0873         0.131       24.6710        4.2066     -0.003399 
          84.            0.       1.00258        8.7088        8.9638        7.0744         0.141       24.6706        4.2166     -0.003390 
          85.            0.       1.00484        8.7091        8.9638        7.0671         0.146       24.5905        4.1665     -0.003493 
          86.            0.       1.00750        8.7094        8.9638        7.0604         0.149       24.5056        4.1064     -0.003619 
          87.            0.       1.00886        8.7096        8.9638        7.0510         0.152       24.4617        4.0863     -0.003668 
          88.            0.       1.00929        8.7098        8.9638        7.0409         0.155       24.2896        4.0763     -0.003699 
          89.            0.       1.01531        8.7108        8.9638        7.0476         0.158       23.6297        3.8658     -0.004168 
          90.            0.       1.03885        8.7137        8.9638        7.0813         0.149       22.4964        3.2742     -0.005844 
          91.            0.       1.06568        8.7174        8.9638        7.0841         0.138       21.4759        2.7821     -0.007932 
          92.            0.       1.07994        8.7209        8.9638        7.0368         0.129       20.7730        2.5709     -0.009135 
          93.            0.       1.09231        8.7252        8.9638        6.9714         0.124       20.1631        2.3998     -0.010229 
          94.            0.       1.10466        8.7302        8.9638        6.8925         0.120       19.5336        2.2286     -0.011411 
          95.            0.       1.11550        8.7359        8.9638        6.8003         0.122       18.9380        2.0675     -0.012542 
          96.            0.       1.11372        8.7412        8.9638        6.6931         0.116       18.5068        2.0277     -0.012325 
          97.            0.       1.11355        8.7465        8.9638        6.6075         0.085       17.7374        1.9274     -0.012595 
          98.            0.       1.12878        8.7549        8.9638        6.5794       359.993       16.5287        1.5341     -0.015900 
          99.            0.       1.10611        8.7624        8.9638        6.4729       359.940       15.7225        1.4262     -0.013770 
         100.            0.       1.07468        8.7686        8.9638        6.3422       359.876       15.1701        1.3801     -0.009948 
         101.            0.       1.04711        8.7730        8.9638        6.2034       359.873       14.6971        1.3135     -0.006542 
         102.            0.       1.02655        8.7751        8.9638        6.0367       359.958       14.4777        1.1961     -0.003886 
         103.            0.       0.98026        8.7747        8.9638        5.8552         0.017       15.2688        1.3236      0.003646 
         104.            0.       0.93711        8.7733        8.9638        5.6800         0.050       16.6342        1.6302      0.010244 
         105.            0.       0.91762        8.7720        8.9638        5.5713         0.074       17.6448        1.8430      0.013043 
         106.            0.       0.91002        8.7712        8.9638        5.5109         0.098       18.3439        1.9542      0.014208 
         107.            0.       0.90337        8.7704        8.9638        5.4525         0.116       18.7474        2.0852      0.015202 
         108.            0.       0.90302        8.7701        8.9638        5.4337         0.135       18.7183        2.0853      0.015283 
         109.            0.       0.90631        8.7700        8.9638        5.4418         0.158       18.4734        1.9948      0.014801 
         110.            0.       0.90978        8.7699        8.9638        5.4540         0.185       18.2622        1.8942      0.014236 
         111.            0.       0.90769        8.7694        8.9638        5.4360         0.213       18.1677        1.8944      0.014410 
         112.            0.       0.90783        8.7691        8.9638        5.4334         0.245       17.9793        1.8442      0.014225 
         113.            0.       0.90892        8.7687        8.9638        5.4400         0.282       17.7645        1.7638      0.013833 
         114.            0.       0.90637        8.7682        8.9638        5.4305         0.324       17.6149        1.7339      0.013915 
         115.            0.       0.90334        8.7677        8.9638        5.4212         0.368       17.4925        1.7040      0.014039 
         116.            0.       0.89939        8.7671        8.9638        5.4087         0.418       17.4193        1.6843      0.014287 
         117.            0.       0.89436        8.7664        8.9638        5.3903         0.469       17.4910        1.6847      0.014738 
         118.            0.       0.88726        8.7657        8.9638        5.3552         0.521       17.6720        1.7356      0.015573 
         119.            0.       0.88272        8.7651        8.9638        5.3306         0.570       17.7454        1.7561      0.016052 
         120.            0.       0.88002        8.7647        8.9638        5.3186         0.613       17.4780        1.7362      0.016160 
         121.            0.       0.88710        8.7646        8.9638        5.3633         0.686       16.7777        1.5346      0.014587 
         122.            0.       0.88858        8.7643        8.9638        5.3948         0.801       16.1467        1.3634      0.013407 
         123.            0.       0.87432        8.7637        8.9638        5.3703         0.916       15.8290        1.3447      0.014675 
         124.            0.       0.85942        8.7632        8.9638        5.3465         1.017       15.4864        1.3260      0.015996 
         125.            0.       0.84949        8.7630        8.9638        5.3490         1.128       14.8855        1.2263      0.016282 
         126.            0.       0.83790        8.7635        8.9638        5.3632         1.254       13.9461        1.0763      0.016333 
         127.            0.       0.81671        8.7680        8.9638        5.4080         1.286       12.6260        0.8570      0.016951 
         128.            0.       0.78348        8.7726        8.9638        5.4189         1.161       11.1722        0.6300      0.019957 
         129.            0.       0.64665        8.7778        8.9638        5.6663         0.125       10.3548        0.4377      0.047735 
         130.            0.       0.38244        8.8505        8.9638        6.5737       357.855       11.7011        0.2539      0.113933 
