%
%
% Run:1     Table:curve             SWAN version:41.20A
%
%       Xp            Yp            Hsig          TPsmoo        RTpeak        Tm_10         Dir           Dspr          Depth         Setup    
%       [m]           [m]           [m]           [sec]         [sec]         [sec]         [degr]        [degr]        [m]           [m]      
%
          68.            0.       4.98321       13.8485       13.8874       10.1831       359.953       28.1449        8.7489      0.068866 
          69.            0.       4.97192       13.8484       13.8874       10.1765       359.953       28.0764        8.7195      0.069511 
          70.            0.       4.96054       13.8482       13.8874       10.1700       359.953       28.0068        8.6902      0.070160 
          71.            0.       4.94909       13.8481       13.8874       10.1636       359.953       27.9369        8.6608      0.070815 
          72.            0.       4.93771       13.8480       13.8874       10.1573       359.953       27.8730        8.6315      0.071477 
          73.            0.       4.92569       13.8478       13.8874       10.1502       359.954       27.8117        8.6122      0.072242 
          74.            0.       4.91417       13.8477       13.8874       10.1441       359.954       27.7449        8.5829      0.072908 
          75.            0.       4.90305       13.8475       13.8874       10.1361       359.949       27.6772        8.5536      0.073579 
          76.            0.       4.89234       13.8474       13.8874       10.1260       359.949       27.6109        8.5243      0.074262 
          77.            0.       4.88074       13.8473       13.8874       10.1179       359.956       27.5479        8.4950      0.074986 
          78.            0.       4.86980       13.8471       13.8874       10.1082       359.960       27.4912        8.4657      0.075704 
          79.            0.       4.85836       13.8470       13.8874       10.0971       359.961       27.4366        8.4465      0.076521 
          80.            0.       4.84767       13.8469       13.8874       10.0861       359.964       27.3762        8.4172      0.077233 
          81.            0.       4.83692       13.8468       13.8874       10.0750       359.966       27.3145        8.3880      0.077950 
          82.            0.       4.82605       13.8467       13.8874       10.0640       359.968       27.2529        8.3587      0.078677 
          83.            0.       4.81504       13.8466       13.8874       10.0530       359.970       27.1911        8.3294      0.079413 
          84.            0.       4.80369       13.8465       13.8874       10.0427       359.972       27.1304        8.3002      0.080165 
          85.            0.       4.79179       13.8464       13.8874       10.0342       359.977       27.0776        8.2709      0.080947 
          86.            0.       4.77861       13.8463       13.8874       10.0265       359.980       27.0289        8.2519      0.081855 
          87.            0.       4.76577       13.8462       13.8874       10.0203       359.984       26.9747        8.2227      0.082668 
          88.            0.       4.75267       13.8461       13.8874       10.0146       359.986       26.9178        8.1935      0.083489 
          89.            0.       4.73964       13.8461       13.8874       10.0089       359.989       26.8654        8.1643      0.084315 
          90.            0.       4.72608       13.8460       13.8874       10.0025       359.992       26.8201        8.1452      0.085246 
          91.            0.       4.71258       13.8459       13.8874        9.9962       359.994       26.7769        8.1262      0.086174 
          92.            0.       4.69937       13.8458       13.8874        9.9898       359.997       26.7389        8.1071      0.087090 
          93.            0.       4.68609       13.8457       13.8874        9.9817         0.004       26.7000        8.0981      0.088071 
          94.            0.       4.67379       13.8456       13.8874        9.9738         0.013       26.6540        8.0789      0.088922 
          95.            0.       4.66271       13.8455       13.8874        9.9626         0.022       26.6049        8.0597      0.089729 
          96.            0.       4.65161       13.8454       13.8874        9.9518         0.027       26.5617        8.0405      0.090541 
          97.            0.       4.63988       13.8453       13.8874        9.9403         0.031       26.5207        8.0315      0.091452 
          98.            0.       4.62883       13.8452       13.8874        9.9297         0.035       26.4749        8.0123      0.092252 
          99.            0.       4.61793       13.8451       13.8874        9.9191         0.041       26.4328        7.9930      0.093045 
         100.            0.       4.60671       13.8450       13.8874        9.9072         0.049       26.3931        7.9839      0.093921 
         101.            0.       4.59623       13.8449       13.8874        9.8962         0.059       26.3476        7.9647      0.094677 
         102.            0.       4.58577       13.8447       13.8874        9.8855         0.069       26.3060        7.9454      0.095435 
         103.            0.       4.57470       13.8446       13.8874        9.8733         0.083       26.2679        7.9363      0.096309 
         104.            0.       4.56432       13.8445       13.8874        9.8619         0.099       26.2250        7.9171      0.097073 
         105.            0.       4.55385       13.8444       13.8874        9.8507         0.118       26.1809        7.8978      0.097839 
         106.            0.       4.54354       13.8443       13.8874        9.8395         0.138       26.1412        7.8786      0.098598 
         107.            0.       4.53250       13.8442       13.8874        9.8277         0.157       26.1043        7.8695      0.099466 
         108.            0.       4.52215       13.8441       13.8874        9.8168         0.177       26.0623        7.8502      0.100219 
         109.            0.       4.51185       13.8440       13.8874        9.8061         0.198       26.0241        7.8310      0.100973 
         110.            0.       4.50100       13.8439       13.8874        9.7948         0.218       25.9985        7.8218      0.101836 
         111.            0.       4.48966       13.8438       13.8874        9.7829         0.237       25.9836        7.8228      0.102800 
         112.            0.       4.47839       13.8437       13.8874        9.7713         0.257       25.9666        7.8237      0.103747 
         113.            0.       4.46796       13.8436       13.8874        9.7608         0.277       25.9486        7.8146      0.104574 
         114.            0.       4.45688       13.8435       13.8874        9.7495         0.297       25.9318        7.8155      0.105496 
         115.            0.       4.44666       13.8434       13.8874        9.7393         0.318       25.9146        7.8063      0.106299 
         116.            0.       4.43590       13.8433       13.8874        9.7284         0.338       25.9040        7.8072      0.107198 
         117.            0.       4.42521       13.8432       13.8874        9.7177         0.358       25.8902        7.8081      0.108082 
         118.            0.       4.41533       13.8432       13.8874        9.7081         0.378       25.8749        7.7988      0.108848 
         119.            0.       4.40481       13.8431       13.8874        9.6976         0.397       25.8604        7.7997      0.109709 
         120.            0.       4.39511       13.8430       13.8874        9.6883         0.417       25.8452        7.7905      0.110454 
         121.            0.       4.38487       13.8429       13.8874        9.6783         0.436       25.8364        7.7913      0.111294 
         122.            0.       4.37467       13.8429       13.8874        9.6685         0.455       25.8240        7.7921      0.112120 
         123.            0.       4.36522       13.8428       13.8874        9.6599         0.472       25.8091        7.7828      0.112833 
         124.            0.       4.35553       13.8428       13.8874        9.6497         0.490       25.7983        7.7836      0.113629 
         125.            0.       4.34616       13.8427       13.8874        9.6389         0.509       25.7826        7.7844      0.114400 
         126.            0.       4.33757       13.8426       13.8874        9.6291         0.528       25.7648        7.7751      0.115061 
         127.            0.       4.32857       13.8426       13.8874        9.6179         0.550       25.7475        7.7758      0.115807 
         128.            0.       4.32045       13.8425       13.8874        9.6073         0.573       25.7297        7.7664      0.116444 
         129.            0.       4.31179       13.8425       13.8874        9.5960         0.597       25.7180        7.7672      0.117175 
         130.            0.       4.30312       13.8424       13.8874        9.5848         0.620       25.7031        7.7679      0.117896 
         131.            0.       4.29519       13.8424       13.8874        9.5749         0.643       25.6864        7.7585      0.118509 
         132.            0.       4.28664       13.8423       13.8874        9.5640         0.666       25.6708        7.7592      0.119214 
         133.            0.       4.27892       13.8423       13.8874        9.5541         0.692       25.6556        7.7498      0.119811 
         134.            0.       4.27067       13.8423       13.8874        9.5434         0.717       25.6462        7.7505      0.120500 
         135.            0.       4.26247       13.8422       13.8874        9.5327         0.743       25.6336        7.7512      0.121178 
         136.            0.       4.25502       13.8422       13.8874        9.5231         0.768       25.6193        7.7417      0.121749 
         137.            0.       4.24695       13.8422       13.8874        9.5126         0.794       25.6058        7.7424      0.122410 
         138.            0.       4.23962       13.8421       13.8874        9.5032         0.819       25.5911        7.7330      0.122967 
         139.            0.       4.23177       13.8421       13.8874        9.4930         0.843       25.5825        7.7336      0.123616 
         140.            0.       4.22398       13.8421       13.8874        9.4828         0.867       25.5707        7.7343      0.124253 
         141.            0.       4.21694       13.8421       13.8874        9.4736         0.892       25.5571        7.7248      0.124785 
         142.            0.       4.20930       13.8420       13.8874        9.4634         0.916       25.5443        7.7254      0.125407 
         143.            0.       4.20239       13.8420       13.8874        9.4544         0.940       25.5308        7.7159      0.125926 
         144.            0.       4.19496       13.8420       13.8874        9.4445         0.964       25.5237        7.7165      0.126536 
         145.            0.       4.18759       13.8420       13.8874        9.4346         0.988       25.5134        7.7171      0.127136 
         146.            0.       4.18094       13.8420       13.8874        9.4257         1.012       25.5013        7.7076      0.127633 
         147.            0.       4.17380       13.8419       13.8874        9.4159         1.036       25.4952        7.7082      0.128220 
         148.            0.       4.16670       13.8419       13.8874        9.4060         1.059       25.4858        7.7088      0.128797 
         149.            0.       4.16017       13.8419       13.8874        9.3971         1.083       25.4649        7.6993      0.129270 
         150.            0.       4.15425       13.8419       13.8874        9.3889         1.106       25.4344        7.6796      0.129644 
         151.            0.       4.14829       13.8419       13.8874        9.3805         1.129       25.4009        7.6600      0.130018 
         152.            0.       4.14238       13.8419       13.8874        9.3720         1.151       25.3713        7.6404      0.130396 
         153.            0.       4.13598       13.8419       13.8874        9.3627         1.174       25.3538        7.6309      0.130872 
         154.            0.       4.12905       13.8419       13.8874        9.3523         1.197       25.3411        7.6314      0.131438 
         155.            0.       4.12278       13.8419       13.8874        9.3430         1.220       25.3243        7.6219      0.131904 
         156.            0.       4.11663       13.8419       13.8874        9.3337         1.243       25.3113        7.6124      0.132367 
         157.            0.       4.10991       13.8419       13.8874        9.3234         1.266       25.3010        7.6129      0.132919 
         158.            0.       4.10384       13.8419       13.8874        9.3140         1.289       25.2857        7.6034      0.133371 
         159.            0.       4.09789       13.8419       13.8874        9.3047         1.313       25.2741        7.5938      0.133820 
         160.            0.       4.09137       13.8419       13.8874        9.2943         1.336       25.2650        7.5944      0.134358 
         161.            0.       4.08552       13.8419       13.8874        9.2848         1.360       25.2510        7.5848      0.134795 
         162.            0.       4.07977       13.8419       13.8874        9.2754         1.383       25.2407        7.5752      0.135231 
         163.            0.       4.07347       13.8419       13.8874        9.2649         1.407       25.2331        7.5758      0.135754 
         164.            0.       4.06788       13.8419       13.8874        9.2554         1.431       25.2250        7.5662      0.136180 
         165.            0.       4.06171       13.8419       13.8874        9.2450         1.456       25.2184        7.5667      0.136694 
         166.            0.       4.05639       13.8419       13.8874        9.2349         1.483       25.2069        7.5571      0.137103 
         167.            0.       4.05124       13.8419       13.8874        9.2245         1.511       25.1992        7.5475      0.137510 
         168.            0.       4.04558       13.8419       13.8874        9.2129         1.541       25.1941        7.5480      0.138002 
         169.            0.       4.04058       13.8419       13.8874        9.2024         1.572       25.1891        7.5384      0.138402 
         170.            0.       4.03491       13.8419       13.8874        9.1911         1.605       25.1857        7.5389      0.138893 
         171.            0.       4.02981       13.8420       13.8874        9.1811         1.640       25.1823        7.5293      0.139295 
         172.            0.       4.02416       13.8420       13.8874        9.1700         1.675       25.1806        7.5298      0.139783 
         173.            0.       4.01915       13.8420       13.8874        9.1598         1.710       25.1736        7.5202      0.140175 
         174.            0.       4.01428       13.8420       13.8874        9.1495         1.746       25.1702        7.5106      0.140564 
         175.            0.       4.00890       13.8420       13.8874        9.1379         1.782       25.1693        7.5110      0.141038 
         176.            0.       4.00415       13.8420       13.8874        9.1275         1.819       25.1685        7.5014      0.141421 
         177.            0.       3.99890       13.8420       13.8874        9.1159         1.856       25.1693        7.5019      0.141887 
         178.            0.       3.99426       13.8420       13.8874        9.1056         1.894       25.1700        7.4923      0.142263 
         179.            0.       3.98910       13.8420       13.8874        9.0940         1.932       25.1722        7.4927      0.142722 
         180.            0.       3.98447       13.8421       13.8874        9.0837         1.970       25.1696        7.4831      0.143091 
         181.            0.       3.97985       13.8421       13.8874        9.0735         2.010       25.1711        7.4735      0.143462 
         182.            0.       3.97474       13.8421       13.8874        9.0621         2.051       25.1753        7.4739      0.143918 
         183.            0.       3.97018       13.8421       13.8874        9.0521         2.091       25.1797        7.4643      0.144286 
         184.            0.       3.96508       13.8421       13.8874        9.0410         2.133       25.1862        7.4647      0.144738 
         185.            0.       3.96053       13.8421       13.8874        9.0313         2.174       25.1928        7.4551      0.145102 
         186.            0.       3.95547       13.8421       13.8874        9.0204         2.218       25.2007        7.4555      0.145549 
         187.            0.       3.95081       13.8422       13.8874        9.0110         2.261       25.2037        7.4459      0.145911 
         188.            0.       3.94623       13.8422       13.8874        9.0016         2.306       25.2103        7.4363      0.146271 
         189.            0.       3.94117       13.8422       13.8874        8.9909         2.351       25.2194        7.4367      0.146714 
         190.            0.       3.93667       13.8422       13.8874        8.9816         2.396       25.2284        7.4271      0.147071 
         191.            0.       3.93168       13.8422       13.8874        8.9711         2.442       25.2388        7.4275      0.147509 
         192.            0.       3.92708       13.8423       13.8874        8.9621         2.487       25.2441        7.4179      0.147862 
         193.            0.       3.92251       13.8423       13.8874        8.9531         2.533       25.2525        7.4082      0.148216 
         194.            0.       3.91728       13.8423       13.8874        8.9434         2.575       25.2614        7.4087      0.148658 
         195.            0.       3.91259       13.8423       13.8874        8.9350         2.617       25.2701        7.3990      0.149015 
         196.            0.       3.90743       13.8423       13.8874        8.9253         2.660       25.2803        7.3995      0.149451 
         197.            0.       3.90282       13.8424       13.8874        8.9170         2.703       25.2898        7.3898      0.149802 
         198.            0.       3.89775       13.8424       13.8874        8.9073         2.746       25.3008        7.3902      0.150232 
         199.            0.       3.89314       13.8424       13.8874        8.8990         2.789       25.3063        7.3806      0.150576 
         200.            0.       3.88860       13.8424       13.8874        8.8906         2.833       25.3151        7.3709      0.150919 
         201.            0.       3.88361       13.8424       13.8874        8.8811         2.877       25.3263        7.3713      0.151342 
         202.            0.       3.87912       13.8425       13.8874        8.8728         2.921       25.3370        7.3617      0.151683 
         203.            0.       3.87417       13.8425       13.8874        8.8634         2.965       25.3489        7.3621      0.152102 
         204.            0.       3.86971       13.8425       13.8874        8.8553         3.009       25.3595        7.3524      0.152438 
         205.            0.       3.86476       13.8425       13.8874        8.8461         3.052       25.3709        7.3529      0.152853 
         206.            0.       3.86014       13.8426       13.8874        8.8384         3.092       25.3759        7.3432      0.153186 
         207.            0.       3.85542       13.8426       13.8874        8.8312         3.130       25.3834        7.3335      0.153525 
         208.            0.       3.85000       13.8426       13.8874        8.8232         3.163       25.3891        7.3340      0.153950 
         209.            0.       3.84504       13.8426       13.8874        8.8168         3.194       25.3939        7.3243      0.154293 
         210.            0.       3.83967       13.8426       13.8874        8.8090         3.227       25.4001        7.3247      0.154713 
         211.            0.       3.83469       13.8427       13.8874        8.8026         3.257       25.4003        7.3151      0.155050 
         212.            0.       3.82979       13.8427       13.8874        8.7962         3.288       25.4036        7.3054      0.155386 
         213.            0.       3.82448       13.8427       13.8874        8.7885         3.320       25.4094        7.3058      0.155799 
         214.            0.       3.81963       13.8427       13.8874        8.7822         3.351       25.4142        7.2961      0.156131 
         215.            0.       3.81438       13.8428       13.8874        8.7746         3.383       25.4205        7.2965      0.156540 
         216.            0.       3.80958       13.8428       13.8874        8.7685         3.413       25.4255        7.2869      0.156867 
         217.            0.       3.80457       13.8428       13.8874        8.7610         3.447       25.4431        7.2873      0.157271 
         218.            0.       3.79939       13.8428       13.8874        8.7522         3.484       25.4722        7.2977      0.157746 
         219.            0.       3.79437       13.8428       13.8874        8.7435         3.522       25.5048        7.3082      0.158211 
         220.            0.       3.78938       13.8428       13.8874        8.7349         3.558       25.5319        7.3187      0.158666 
         221.            0.       3.78476       13.8429       13.8874        8.7280         3.591       25.5547        7.3190      0.159041 
         222.            0.       3.77994       13.8429       13.8874        8.7198         3.626       25.5845        7.3295      0.159483 
         223.            0.       3.77514       13.8429       13.8874        8.7116         3.659       25.6095        7.3399      0.159915 
         224.            0.       3.77077       13.8429       13.8874        8.7050         3.691       25.6319        7.3403      0.160268 
         225.            0.       3.76623       13.8429       13.8874        8.6969         3.725       25.6617        7.3507      0.160687 
         226.            0.       3.76182       13.8429       13.8874        8.6890         3.759       25.6935        7.3611      0.161096 
         227.            0.       3.75740       13.8429       13.8874        8.6811         3.792       25.7192        7.3715      0.161498 
         228.            0.       3.75339       13.8429       13.8874        8.6747         3.823       25.7417        7.3718      0.161821 
         229.            0.       3.74920       13.8429       13.8874        8.6669         3.857       25.7717        7.3822      0.162210 
         230.            0.       3.74515       13.8429       13.8874        8.6592         3.890       25.8034        7.3926      0.162591 
         231.            0.       3.74105       13.8429       13.8874        8.6517         3.922       25.8288        7.4030      0.162964 
         232.            0.       3.73728       13.8429       13.8874        8.6458         3.951       25.8509        7.4033      0.163265 
         233.            0.       3.73334       13.8429       13.8874        8.6385         3.982       25.8804        7.4136      0.163629 
         234.            0.       3.72952       13.8429       13.8874        8.6312         4.014       25.9115        7.4240      0.163986 
         235.            0.       3.72567       13.8429       13.8874        8.6240         4.044       25.9363        7.4343      0.164335 
         236.            0.       3.72220       13.8430       13.8874        8.6184         4.072       25.9580        7.4346      0.164612 
         237.            0.       3.71856       13.8430       13.8874        8.6113         4.102       25.9871        7.4450      0.164951 
         238.            0.       3.71490       13.8430       13.8874        8.6043         4.132       26.0109        7.4553      0.165284 
         239.            0.       3.71139       13.8430       13.8874        8.5988         4.156       26.0196        7.4555      0.165545 
         240.            0.       3.70795       13.8430       13.8874        8.5949         4.176       26.0121        7.4457      0.165738 
         241.            0.       3.70471       13.8430       13.8874        8.5922         4.192       25.9921        7.4259      0.165862 
         242.            0.       3.70139       13.8430       13.8874        8.5894         4.207       25.9681        7.4060      0.165988 
         243.            0.       3.69798       13.8431       13.8874        8.5866         4.222       25.9424        7.3861      0.166118 
         244.            0.       3.69450       13.8431       13.8874        8.5838         4.237       25.9158        7.3663      0.166251 
         245.            0.       3.69091       13.8431       13.8874        8.5811         4.252       25.8883        7.3464      0.166390 
         246.            0.       3.68725       13.8431       13.8874        8.5784         4.267       25.8604        7.3265      0.166532 
         247.            0.       3.68351       13.8432       13.8874        8.5758         4.281       25.8315        7.3067      0.166679 
         248.            0.       3.67975       13.8432       13.8874        8.5731         4.293       25.8009        7.2868      0.166825 
         249.            0.       3.67591       13.8432       13.8874        8.5705         4.306       25.7700        7.2670      0.166975 
         250.            0.       3.67200       13.8433       13.8874        8.5679         4.319       25.7389        7.2471      0.167130 
         251.            0.       3.66800       13.8433       13.8874        8.5653         4.332       25.7076        7.2273      0.167291 
         252.            0.       3.66394       13.8433       13.8874        8.5628         4.345       25.6762        7.2075      0.167455 
         253.            0.       3.65982       13.8434       13.8874        8.5602         4.358       25.6445        7.1876      0.167624 
         254.            0.       3.65564       13.8434       13.8874        8.5576         4.371       25.6126        7.1678      0.167796 
         255.            0.       3.65124       13.8434       13.8874        8.5549         4.382       25.5701        7.1480      0.167971 
         256.            0.       3.64742       13.8435       13.8874        8.5553         4.387       25.5143        7.1080      0.167998 
         257.            0.       3.64308       13.8435       13.8874        8.5541         4.394       25.4581        7.0781      0.168107 
         258.            0.       3.63906       13.8436       13.8874        8.5543         4.400       25.3985        7.0381      0.168143 
         259.            0.       3.63446       13.8436       13.8874        8.5529         4.407       25.3406        7.0083      0.168267 
         260.            0.       3.63013       13.8437       13.8874        8.5531         4.412       25.2797        6.9683      0.168322 
         261.            0.       3.62521       13.8437       13.8874        8.5517         4.419       25.2206        6.9385      0.168467 
         262.            0.       3.62057       13.8438       13.8874        8.5519         4.424       25.1586        6.8985      0.168541 
         263.            0.       3.61533       13.8439       13.8874        8.5505         4.430       25.0985        6.8687      0.168708 
         264.            0.       3.61040       13.8439       13.8874        8.5506         4.435       25.0359        6.8288      0.168802 
         265.            0.       3.60490       13.8440       13.8874        8.5490         4.441       24.9749        6.7990      0.168987 
         266.            0.       3.59967       13.8440       13.8874        8.5491         4.447       24.9111        6.7591      0.169101 
         267.            0.       3.59379       13.8441       13.8874        8.5476         4.453       24.8494        6.7293      0.169313 
         268.            0.       3.58822       13.8442       13.8874        8.5476         4.457       24.7853        6.6895      0.169451 
         269.            0.       3.58201       13.8442       13.8874        8.5461         4.463       24.7234        6.6597      0.169687 
         270.            0.       3.57611       13.8443       13.8874        8.5461         4.467       24.6586        6.6198      0.169848 
         271.            0.       3.56958       13.8444       13.8874        8.5444         4.472       24.5960        6.5901      0.170110 
         272.            0.       3.56337       13.8444       13.8874        8.5443         4.475       24.5306        6.5503      0.170295 
         273.            0.       3.55651       13.8445       13.8874        8.5425         4.480       24.4673        6.5206      0.170582 
         274.            0.       3.54997       13.8446       13.8874        8.5423         4.483       24.4011        6.4808      0.170791 
         275.            0.       3.54277       13.8447       13.8874        8.5403         4.486       24.3370        6.4511      0.171105 
         276.            0.       3.53591       13.8447       13.8874        8.5400         4.489       24.2697        6.4113      0.171340 
         277.            0.       3.52837       13.8448       13.8874        8.5380         4.492       24.2046        6.3817      0.171681 
         278.            0.       3.52119       13.8449       13.8874        8.5377         4.495       24.1365        6.3419      0.171938 
         279.            0.       3.51330       13.8450       13.8874        8.5357         4.498       24.0707        6.3123      0.172306 
         280.            0.       3.50576       13.8451       13.8874        8.5353         4.500       24.0018        6.2726      0.172591 
         281.            0.       3.49748       13.8452       13.8874        8.5333         4.502       23.9354        6.2430      0.172990 
         282.            0.       3.48954       13.8453       13.8874        8.5331         4.503       23.8661        6.2033      0.173305 
         283.            0.       3.48093       13.8453       13.8874        8.5311         4.505       23.8044        6.1737      0.173737 
         284.            0.       3.47212       13.8454       13.8874        8.5291         4.506       23.7391        6.1442      0.174179 
         285.            0.       3.46368       13.8455       13.8874        8.5288         4.506       23.6696        6.1045      0.174534 
         286.            0.       3.45450       13.8456       13.8874        8.5268         4.506       23.6021        6.0750      0.175007 
         287.            0.       3.44569       13.8457       13.8874        8.5265         4.505       23.5312        6.0354      0.175392 
         288.            0.       3.43621       13.8458       13.8874        8.5244         4.505       23.4680        6.0059      0.175897 
         289.            0.       3.42661       13.8459       13.8874        8.5223         4.505       23.4065        5.9764      0.176415 
         290.            0.       3.41697       13.8460       13.8874        8.5201         4.507       23.3506        5.9469      0.176945 
         291.            0.       3.40672       13.8461       13.8874        8.5162         4.510       23.2994        5.9276      0.177587 
