 WAVE HEIGHT COMPUTATIONS FOR FLOOD INSURANCE STUDIES (WHAFIS VERSION 4.0G, 08_2007)
 Executed on: Thu Apr  2 11:05:19 2020
 Input file:  C:\FEMA-TransectAnalysis\LOMR-TransectAnalysis-Kennebunkport\3_whafis\whafis4\YK-109.dat                                        
 Output file: C:\FEMA-TransectAnalysis\LOMR-TransectAnalysis-Kennebunkport\3_whafis\whafis4\YK-109.out                                        



                                                              header                                                                
                                                     THIS IS A 100-YEAR CASE


                                       THE FOLLOWING NON-DEFAULT WIND SPEEDS ARE BEING USED
                                            WINDIF  56.14  WINDOF  56.14  WINDVH  60.00

                                                             PART1 INPUT

          IE      0.000     -5.600      1.000      1.000      9.010     12.098     13.810     56.140      0.015      0.000
          IF    518.400      3.391      0.000      9.311      0.000      0.000      0.000      0.000      0.038      0.000
          IF    521.700      3.517      0.000      9.314      0.000      0.000      0.000      0.000      0.026      0.000
          IF    524.900      3.562      0.000      9.319      0.000      0.000      0.000      0.000      0.009      0.000
          IF    528.200      3.579      0.000      9.325      0.000      0.000      0.000      0.000      0.009      0.000
          IF    531.500      3.619      0.000      9.329      0.000      0.000      0.000      0.000      0.013      0.000
          IF    534.800      3.667      0.000      9.333      0.000      0.000      0.000      0.000      0.015      0.000
          IF    538.100      3.716      0.000      9.337      0.000      0.000      0.000      0.000      0.025      0.000
          IF    541.300      3.830      0.000      9.340      0.000      0.000      0.000      0.000      0.035      0.000
          IF    544.600      3.944      0.000      9.343      0.000      0.000      0.000      0.000      0.034      0.000
          IF    547.900      4.055      0.000      9.347      0.000      0.000      0.000      0.000      0.033      0.000
          IF    551.200      4.163      0.000      9.350      0.000      0.000      0.000      0.000     -0.007      0.000
          IF    554.500      4.011      0.000      9.358      0.000      0.000      0.000      0.000      0.037      0.000
          IF    557.700      4.404      0.000      9.356      0.000      0.000      0.000      0.000      0.054      0.000
          IF    561.000      4.361      0.000      9.363      0.000      0.000      0.000      0.000      0.024      0.000
          IF    564.300      4.564      0.000      9.366      0.000      0.000      0.000      0.000      0.044      0.000
          IF    567.600      4.654      0.000      9.370      0.000      0.000      0.000      0.000      0.059      0.000
          IF    570.900      4.955      0.000      9.372      0.000      0.000      0.000      0.000      0.125      0.000
          IF    574.100      5.463      0.000      9.370      0.000      0.000      0.000      0.000      0.119      0.000
          IF    577.400      5.726      0.000      9.378      0.000      0.000      0.000      0.000      0.075      0.000
          IF    580.700      5.958      0.000      9.390      0.000      0.000      0.000      0.000      0.068      0.000
          IF    584.000      6.174      0.000      9.403      0.000      0.000      0.000      0.000      0.065      0.000
          IF    587.300      6.389      0.000      9.419      0.000      0.000      0.000      0.000      0.049      0.000
          IF    590.500      6.492      0.000      9.439      0.000      0.000      0.000      0.000      0.013      0.000
          IF    593.800      6.471      0.000      9.459      0.000      0.000      0.000      0.000      0.053      0.000
          IF    597.100      6.844      0.000      9.468      0.000      0.000      0.000      0.000      0.063      0.000
          IF    600.400      6.883      0.000      9.490      0.000      0.000      0.000      0.000      0.020      0.000
          IF    603.700      6.976      0.000      9.507      0.000      0.000      0.000      0.000      0.034      0.000
          IF    607.000      7.105      0.000      9.522      0.000      0.000      0.000      0.000      0.033      0.000
          IF    610.200      7.191      0.000      9.537      0.000      0.000      0.000      0.000     -0.010      0.000
          IF    613.500      7.042      0.000      9.556      0.000      0.000      0.000      0.000     -0.037      0.000
          IF    616.800      6.949      0.000      9.568      0.000      0.000      0.000      0.000      0.000      0.000
          IF    620.100      7.040      0.000      9.573      0.000      0.000      0.000      0.000      0.009      0.000
          IF    623.400      7.006      0.000      9.580      0.000      0.000      0.000      0.000      0.025      0.000
          IF    626.600      7.201      0.000      9.583      0.000      0.000      0.000      0.000      0.061      0.000
          IF    629.900      7.404      0.000      9.587      0.000      0.000      0.000      0.000      0.057      0.000
          IF    633.200      7.576      0.000      9.594      0.000      0.000      0.000      0.000      0.037      0.000
          IF    636.500      7.651      0.000      9.603      0.000      0.000      0.000      0.000      0.020      0.000
          IF    639.800      7.707      0.000      9.614      0.000      0.000      0.000      0.000      0.024      0.000
          IF    643.000      7.809      0.000      9.623      0.000      0.000      0.000      0.000      0.031      0.000
          IF    646.300      7.911      0.000      9.631      0.000      0.000      0.000      0.000      0.038      0.000
          IF    649.600      8.058      0.000      9.641      0.000      0.000      0.000      0.000      0.058      0.000
          IF    652.900      8.292      0.000      9.650      0.000      0.000      0.000      0.000      0.071      0.000
          IF    656.200      8.526      0.000      9.672      0.000      0.000      0.000      0.000      0.072      0.000
          IF    659.400      8.760      0.000      9.700      0.000      0.000      0.000      0.000      0.146      0.000
          IF    662.700      9.475      0.000      9.818      0.000      0.000      0.000      0.000      0.225      0.000
          IF    664.100      9.818      0.000      9.818      0.000      0.000      0.000      0.000      0.245      0.000
          AS   1068.200      9.196      0.000      9.196      0.000      0.000      0.000      0.000     -0.052      0.000
          IF   1071.500      9.026      0.000      9.196      0.000      0.000      0.000      0.000      0.000      0.000
          IF   1073.900      9.196      0.000      9.196      0.000      0.000      0.000      0.000      0.071      0.000
          AS   1088.100      9.196      0.000      9.196      0.000      0.000      0.000      0.000     -0.180      0.000
          IF   1088.500      9.124      0.000      9.196      0.000      0.000      0.000      0.000      0.000      0.000
          IF   1093.000      9.196      0.000      9.196      0.000      0.000      0.000      0.000      0.016      0.000
          AS   1149.900      9.150      0.000      9.150      0.000      0.000      0.000      0.000     -0.046      0.000
          IF   1154.000      8.960      0.000      9.150      0.000      0.000      0.000      0.000     -0.033      0.000
          IF   1186.000      7.943      0.000      9.150      0.000      0.000      0.000      0.000     -0.002      0.000
          IF   1214.500      8.861      0.000      9.150      0.000      0.000      0.000      0.000      0.006      0.000
          IF   1225.500      8.179      0.000      9.150      0.000      0.000      0.000      0.000     -0.033      0.000
          IF   1240.500      8.012      0.000      9.150      0.000      0.000      0.000      0.000     -0.022      0.000
          IF   1257.500      7.487      0.000      9.151      0.000      0.000      0.000      0.000     -0.004      0.000
          IF   1272.000      7.884      0.000      9.151      0.000      0.000      0.000      0.000      0.006      0.000
          IF   1284.000      7.654      0.000      9.151      0.000      0.000      0.000      0.000     -0.012      0.000
          IF   1299.500      7.552      0.000      9.151      0.000      0.000      0.000      0.000     -0.001      0.000
          IF   1310.500      7.618      0.000      9.151      0.000      0.000      0.000      0.000      0.023      0.000
          IF   1317.000      7.950      0.000      9.151      0.000      0.000      0.000      0.000      0.036      0.000
          IF   1322.500      8.045      0.000      9.151      0.000      0.000      0.000      0.000     -0.015      0.000
          IF   1336.500      7.651      0.000      9.151      0.000      0.000      0.000      0.000     -0.020      0.000
          IF   1353.500      7.424      0.000      9.150      0.000      0.000      0.000      0.000     -0.001      0.000
          IF   1382.500      7.585      0.000      9.150      0.000      0.000      0.000      0.000      0.005      0.000
          IF   1395.000      7.618      0.000      9.150      0.000      0.000      0.000      0.000     -0.004      0.000
          IF   1405.000      7.487      0.000      9.150      0.000      0.000      0.000      0.000     -0.010      0.000
          IF   1415.500      7.421      0.000      9.150      0.000      0.000      0.000      0.000      0.086      0.000
          IF   1424.000      9.127      0.000      9.149      0.000      0.000      0.000      0.000      0.040      0.000
          IF   1428.500      7.946      0.000      9.149      0.000      0.000      0.000      0.000     -0.061      0.000
          IF   1437.000      8.340      0.000      9.149      0.000      0.000      0.000      0.000     -0.020      0.000
          IF   1448.500      7.552      0.000      9.149      0.000      0.000      0.000      0.000     -0.043      0.000
          IF   1457.500      7.454      0.000      9.149      0.000      0.000      0.000      0.000      0.014      0.000
          IF   1465.000      7.782      0.000      9.149      0.000      0.000      0.000      0.000      0.000      0.000
          IF   1470.000      7.454      0.000      9.149      0.000      0.000      0.000      0.000      0.082      0.000
          IF   1481.000      9.094      0.000      9.149      0.000      0.000      0.000      0.000     -0.011      0.000
          IF   1497.500      7.159      0.000      9.149      0.000      0.000      0.000      0.000     -0.098      0.000
          IF   1508.500      6.404      0.000      9.149      0.000      0.000      0.000      0.000     -0.041      0.000
          IF   1517.500      6.339      0.000      9.149      0.000      0.000      0.000      0.000     -0.009      0.000
          IF   1524.000      6.273      0.000      9.149      0.000      0.000      0.000      0.000      0.016      0.000
          IF   1530.000      6.535      0.000      9.149      0.000      0.000      0.000      0.000      0.030      0.000
          IF   1535.000      6.601      0.000      9.149      0.000      0.000      0.000      0.000     -0.005      0.000
          IF   1542.000      6.470      0.000      9.149      0.000      0.000      0.000      0.000     -0.022      0.000
          IF   1550.000      6.273      0.000      9.149      0.000      0.000      0.000      0.000     -0.013      0.000
          IF   1559.500      6.240      0.000      9.149      0.000      0.000      0.000      0.000     -0.005      0.000
          IF   1571.000      6.174      0.000      9.149      0.000      0.000      0.000      0.000     -0.015      0.000
          IF   1577.000      5.978      0.000      9.150      0.000      0.000      0.000      0.000     -0.013      0.000
          IF   1581.500      6.043      0.000      9.150      0.000      0.000      0.000      0.000     -0.009      0.000
          IF   1587.500      5.879      0.000      9.150      0.000      0.000      0.000      0.000     -0.006      0.000
          IF   1592.000      5.978      0.000      9.150      0.000      0.000      0.000      0.000     -0.050      0.000
          IF   1598.000      5.354      0.000      9.150      0.000      0.000      0.000      0.000     -0.060      0.000
          IF   1604.000      5.256      0.000      9.150      0.000      0.000      0.000      0.000     -0.026      0.000
          IF   1610.500      5.026      0.000      9.151      0.000      0.000      0.000      0.000     -0.014      0.000
          IF   1618.000      5.059      0.000      9.151      0.000      0.000      0.000      0.000     -0.002      0.000
          IF   1624.000      4.993      0.000      9.151      0.000      0.000      0.000      0.000     -0.008      0.000
          IF   1631.000      4.961      0.000      9.151      0.000      0.000      0.000      0.000      0.027      0.000
          IF   1636.000      5.321      0.000      9.151      0.000      0.000      0.000      0.000      0.041      0.000
          IF   1639.000      5.289      0.000      9.151      0.000      0.000      0.000      0.000     -0.021      0.000
          IF   1651.500      4.993      0.000      9.151      0.000      0.000      0.000      0.000     -0.043      0.000
          IF   1664.000      4.206      0.000      9.151      0.000      0.000      0.000      0.000      0.095      0.000
          IF   1677.000      7.424      0.000      9.151      0.000      0.000      0.000      0.000      0.143      0.000
          IF   1690.000      7.913      0.000      9.151      0.000      0.000      0.000      0.000      0.062      0.000
          IF   1696.500      8.639      0.000      9.151      0.000      0.000      0.000      0.000      0.070      0.000
          IF   1707.700      9.151      0.000      9.151      0.000      0.000      0.000      0.000      0.046      0.000
          AS   1819.100      9.158      0.000      9.158      0.000      0.000      0.000      0.000     -0.011      0.000
          IF   1822.000      9.127      0.000      9.158      0.000      0.000      0.000      0.000     -0.012      0.000
          IF   1846.000      8.832      0.000      9.158      0.000      0.000      0.000      0.000     -0.010      0.000
          IF   1866.000      8.665      0.000      9.158      0.000      0.000      0.000      0.000     -0.017      0.000
          IF   1880.000      8.241      0.000      9.158      0.000      0.000      0.000      0.000      0.000      0.000
          IF   1896.500      8.668      0.000      9.158      0.000      0.000      0.000      0.000      0.000      0.000
          IF   1919.500      8.238      0.000      9.158      0.000      0.000      0.000      0.000      0.013      0.000
          IF   1933.200      9.158      0.000      9.158      0.000      0.000      0.000      0.000      0.067      0.000
          AS   2022.600      9.159      0.000      9.159      0.000      0.000      0.000      0.000     -0.110      0.000
          IF   2031.000      8.238      0.000      9.159      0.000      0.000      0.000      0.000     -0.054      0.000
          IF   2036.000      8.435      0.000      9.159      0.000      0.000      0.000      0.000     -0.166      0.000
          IF   2037.500      7.159      0.000      9.159      0.000      0.000      0.000      0.000     -0.096      0.000
          IF   2049.000      7.192      0.000      9.159      0.000      0.000      0.000      0.000     -0.030      0.000
          IF   2079.000      5.909      0.000      9.160      0.000      0.000      0.000      0.000      0.036      0.000
          IF   2096.500      8.894      0.000      9.160      0.000      0.000      0.000      0.000      0.017      0.000
          IF   2106.500      6.368      0.000      9.160      0.000      0.000      0.000      0.000     -0.114      0.000
          IF   2117.000      6.565      0.000      9.160      0.000      0.000      0.000      0.000      0.100      0.000
          IF   2126.500      8.369      0.000      9.160      0.000      0.000      0.000      0.000      0.076      0.000
          IF   2140.000      8.304      0.000      9.160      0.000      0.000      0.000      0.000     -0.090      0.000
          IF   2149.000      6.339      0.000      9.160      0.000      0.000      0.000      0.000     -0.080      0.000
          IF   2162.500      6.499      0.000      9.160      0.000      0.000      0.000      0.000      0.000      0.000
          IF   2178.500      6.335      0.000      9.160      0.000      0.000      0.000      0.000     -0.009      0.000
          IF   2189.000      6.270      0.000      9.160      0.000      0.000      0.000      0.000     -0.009      0.000
          IF   2200.000      6.139      0.000      9.160      0.000      0.000      0.000      0.000      0.029      0.000
          IF   2212.500      6.959      0.000      9.160      0.000      0.000      0.000      0.000      0.093      0.000
          IF   2222.000      8.179      0.000      9.160      0.000      0.000      0.000      0.000      0.078      0.000
          IF   2226.000      8.012      0.000      9.160      0.000      0.000      0.000      0.000     -0.043      0.000
          IF   2239.000      7.451      0.000      9.160      0.000      0.000      0.000      0.000      0.027      0.000
          IF   2254.500      8.796      0.000      9.160      0.000      0.000      0.000      0.000      0.051      0.000
          IF   2264.000      8.730      0.000      9.160      0.000      0.000      0.000      0.000     -0.028      0.000
