%
%
% Run:1     Table:curve             SWAN version:41.20A
%
%       Xp            Yp            Hsig          TPsmoo        RTpeak        Tm_10         Dir           Dspr          Depth         Setup    
%       [m]           [m]           [m]           [sec]         [sec]         [sec]         [degr]        [degr]        [m]           [m]      
%
          36.            0.       0.52568        8.0970        8.0345        7.4909       360.000       25.4352        3.5192     -0.000755 
          37.            0.       0.52820        8.0975        8.0345        7.4894       359.999       24.9756        3.3891     -0.000864 
          38.            0.       0.52890        8.0978        8.0345        7.4824       359.999       24.7131        3.3491     -0.000900 
          39.            0.       0.52986        8.0980        8.0345        7.4728       360.000       24.5184        3.3091     -0.000938 
          40.            0.       0.53097        8.0983        8.0345        7.4619       360.000       24.3684        3.2690     -0.000976 
          41.            0.       0.53193        8.0985        8.0345        7.4483       360.000       24.2287        3.2390     -0.001006 
          42.            0.       0.53318        8.0988        8.0345        7.4346       360.000       24.0804        3.1990     -0.001046 
          43.            0.       0.53450        8.0991        8.0345        7.4203       359.999       23.9407        3.1589     -0.001088 
          44.            0.       0.53541        8.0994        8.0345        7.4036       359.999       23.7194        3.1289     -0.001121 
          45.            0.       0.53859        8.0999        8.0345        7.3893       359.999       23.3679        3.0188     -0.001245 
          46.            0.       0.54189        8.1005        8.0345        7.3728       359.999       22.9557        2.9086     -0.001380 
          47.            0.       0.54576        8.1012        8.0345        7.3541       359.999       22.5159        2.7885     -0.001544 
          48.            0.       0.54965        8.1020        8.0345        7.3315       359.999       22.0986        2.6783     -0.001711 
          49.            0.       0.55311        8.1027        8.0345        7.3044       359.999       21.6970        2.5881     -0.001862 
          50.            0.       0.55726        8.1036        8.0345        7.2735       359.998       21.2832        2.4880     -0.002046 
          51.            0.       0.56176        8.1045        8.0345        7.2376       359.998       20.8610        2.3877     -0.002250 
          52.            0.       0.56665        8.1056        8.0345        7.1974       359.998       20.4587        2.2875     -0.002478 
          53.            0.       0.57100        8.1067        8.0345        7.1515       359.998       20.1244        2.2073     -0.002678 
          54.            0.       0.57514        8.1078        8.0345        7.1014       359.998       19.8195        2.1371     -0.002869 
          55.            0.       0.58005        8.1091        8.0345        7.0485       359.998       19.5173        2.0569     -0.003106 
          56.            0.       0.58472        8.1104        8.0345        6.9911       359.998       19.2279        1.9867     -0.003335 
          57.            0.       0.58952        8.1118        8.0345        6.9284       359.997       18.8335        1.9164     -0.003587 
          58.            0.       0.59926        8.1136        8.0345        6.8623       359.997       18.1050        1.7658     -0.004202 
          59.            0.       0.61918        8.1165        8.0345        6.7808       359.997       17.0144        1.4943     -0.005687 
          60.            0.       0.64115        8.1201        8.0345        6.6563       359.989       15.7305        1.2323     -0.007720 
          61.            0.       0.66159        8.1252        8.0345        6.4630       359.917       14.3943        0.9598     -0.010224 
          62.            0.       0.66086        8.1311        8.0345        6.2437       359.828       12.8778        0.6889     -0.011086 
          63.            0.       0.61460        8.1379        8.0345        6.0960       359.717       11.5759        0.4462     -0.003800 
          64.            0.       0.41031        8.2635        8.0345        6.3772       358.033       12.1651        0.2756      0.045622 
          65.            0.       0.18321       10.6757       11.1572        7.5154       359.078       15.1803        0.1157      0.105736 
          66.            0.      -9.00000       -9.0000       -9.0000       -9.0000      -999.000       -9.0000      -99.0000     -9.000000 
