%
%
% Run:1     Table:curve             SWAN version:41.20A
%
%       Xp            Yp            Hsig          TPsmoo        RTpeak        Tm_10         Dir           Dspr          Depth         Setup    
%       [m]           [m]           [m]           [sec]         [sec]         [sec]         [degr]        [degr]        [m]           [m]      
%
          45.            0.       3.29235       13.8832       13.8874        9.9817       359.880       29.7969        5.9530      0.032986 
          46.            0.       3.28386       13.8829       13.8874        9.9625       359.880       29.7781        5.9537      0.033737 
          47.            0.       3.27565       13.8825       13.8874        9.9469       359.881       29.7551        5.9444      0.034396 
          48.            0.       3.26779       13.8822       13.8874        9.9272       359.895       29.7377        5.9451      0.035107 
          49.            0.       3.26019       13.8819       13.8874        9.9076       359.887       29.7230        5.9458      0.035798 
          50.            0.       3.25246       13.8817       13.8874        9.8884       359.867       29.6940        5.9465      0.036476 
          51.            0.       3.24552       13.8814       13.8874        9.8707       359.846       29.6615        5.9370      0.037048 
          52.            0.       3.23807       13.8812       13.8874        9.8521       359.825       29.6400        5.9377      0.037705 
          53.            0.       3.23053       13.8810       13.8874        9.8341       359.805       29.6102        5.9384      0.038352 
          54.            0.       3.22367       13.8808       13.8874        9.8179       359.785       29.5777        5.9289      0.038899 
          55.            0.       3.21629       13.8806       13.8874        9.8009       359.766       29.5562        5.9295      0.039531 
          56.            0.       3.20882       13.8805       13.8874        9.7844       359.747       29.5265        5.9302      0.040154 
          57.            0.       3.20200       13.8803       13.8874        9.7699       359.728       29.4937        5.9207      0.040679 
          58.            0.       3.19466       13.8802       13.8874        9.7545       359.708       29.4713        5.9213      0.041289 
          59.            0.       3.18806       13.8801       13.8874        9.7363       359.702       29.4397        5.9219      0.041861 
          60.            0.       3.18239       13.8799       13.8874        9.7187       359.701       29.4053        5.9123      0.042329 
          61.            0.       3.17625       13.8798       13.8874        9.7001       359.701       29.3817        5.9129      0.042880 
          62.            0.       3.17020       13.8797       13.8874        9.6820       359.702       29.3617        5.9134      0.043423 
          63.            0.       3.16400       13.8796       13.8874        9.6644       359.702       29.3315        5.9140      0.043958 
          64.            0.       3.15841       13.8796       13.8874        9.6486       359.703       29.2987        5.9044      0.044402 
          65.            0.       3.15229       13.8795       13.8874        9.6320       359.703       29.2764        5.9049      0.044930 
          66.            0.       3.14637       13.8794       13.8874        9.6139       359.704       29.2474        5.9055      0.045452 
          67.            0.       3.14116       13.8794       13.8874        9.5972       359.705       29.2163        5.8959      0.045882 
          68.            0.       3.13527       13.8793       13.8874        9.5793       359.706       29.1853        5.8964      0.046398 
          69.            0.       3.12985       13.8793       13.8874        9.5632       359.707       29.1442        5.8868      0.046825 
          70.            0.       3.12432       13.8792       13.8874        9.5474       359.708       29.1000        5.8773      0.047251 
          71.            0.       3.11871       13.8792       13.8874        9.5320       359.708       29.0551        5.8677      0.047678 
          72.            0.       3.11305       13.8792       13.8874        9.5170       359.709       29.0101        5.8581      0.048105 
          73.            0.       3.10749       13.8792       13.8874        9.5024       359.710       28.9749        5.8485      0.048532 
          74.            0.       3.10132       13.8791       13.8874        9.4867       359.711       28.9440        5.8490      0.049043 
          75.            0.       3.09565       13.8791       13.8874        9.4729       359.711       28.9044        5.8395      0.049464 
          76.            0.       3.08989       13.8791       13.8874        9.4593       359.712       28.8624        5.8299      0.049885 
          77.            0.       3.08401       13.8792       13.8874        9.4464       359.715       28.8202        5.8203      0.050309 
          78.            0.       3.07813       13.8792       13.8874        9.4335       359.716       28.7778        5.8107      0.050731 
          79.            0.       3.07238       13.8792       13.8874        9.4210       359.718       28.7450        5.8012      0.051151 
          80.            0.       3.06600       13.8792       13.8874        9.4075       359.718       28.7168        5.8017      0.051656 
          81.            0.       3.06014       13.8792       13.8874        9.3957       359.720       28.6800        5.7921      0.052072 
          82.            0.       3.05422       13.8792       13.8874        9.3841       359.721       28.6408        5.7825      0.052487 
          83.            0.       3.04823       13.8793       13.8874        9.3729       359.722       28.6012        5.7729      0.052902 
          84.            0.       3.04220       13.8793       13.8874        9.3620       359.722       28.5617        5.7633      0.053317 
          85.            0.       3.03614       13.8793       13.8874        9.3513       359.723       28.5224        5.7537      0.053732 
          86.            0.       3.03019       13.8794       13.8874        9.3411       359.723       28.4926        5.7441      0.054146 
          87.            0.       3.02367       13.8794       13.8874        9.3296       359.723       28.4670        5.7446      0.054643 
          88.            0.       3.01767       13.8794       13.8874        9.3198       359.723       28.4328        5.7350      0.055050 
          89.            0.       3.01172       13.8795       13.8874        9.3098       359.724       28.3956        5.7255      0.055453 
          90.            0.       3.00577       13.8795       13.8874        9.2998       359.726       28.3576        5.7159      0.055854 
          91.            0.       2.99981       13.8796       13.8874        9.2900       359.728       28.3193        5.7063      0.056254 
          92.            0.       2.99399       13.8796       13.8874        9.2804       359.730       28.2903        5.6967      0.056653 
          93.            0.       2.98764       13.8796       13.8874        9.2694       359.733       28.2652        5.6971      0.057132 
          94.            0.       2.98212       13.8797       13.8874        9.2588       359.740       28.2294        5.6875      0.057511 
          95.            0.       2.97684       13.8797       13.8874        9.2472       359.752       28.1900        5.6779      0.057878 
          96.            0.       2.97183       13.8798       13.8874        9.2347       359.769       28.1491        5.6682      0.058234 
          97.            0.       2.96693       13.8799       13.8874        9.2218       359.790       28.1081        5.6586      0.058584 
          98.            0.       2.96216       13.8799       13.8874        9.2085       359.816       28.0688        5.6489      0.058930 
          99.            0.       2.95738       13.8800       13.8874        9.1953       359.842       28.0300        5.6393      0.059276 
         100.            0.       2.95259       13.8800       13.8874        9.1823       359.870       27.9914        5.6296      0.059622 
         101.            0.       2.94778       13.8801       13.8874        9.1693       359.898       27.9532        5.6200      0.059967 
         102.            0.       2.94297       13.8802       13.8874        9.1565       359.928       27.9153        5.6103      0.060313 
         103.            0.       2.93815       13.8802       13.8874        9.1438       359.957       27.8778        5.6007      0.060658 
         104.            0.       2.93335       13.8803       13.8874        9.1311       359.989       27.8410        5.5910      0.061001 
         105.            0.       2.92841       13.8804       13.8874        9.1184         0.021       27.7959        5.5813      0.061345 
         106.            0.       2.92402       13.8804       13.8874        9.1075         0.054       27.7470        5.5616      0.061606 
         107.            0.       2.91907       13.8805       13.8874        9.0949         0.086       27.7066        5.5520      0.061955 
         108.            0.       2.91415       13.8806       13.8874        9.0825         0.118       27.6688        5.5423      0.062305 
         109.            0.       2.90921       13.8806       13.8874        9.0703         0.150       27.6316        5.5327      0.062655 
         110.            0.       2.90418       13.8807       13.8874        9.0586         0.180       27.5951        5.5230      0.063007 
         111.            0.       2.89910       13.8808       13.8874        9.0473         0.210       27.5596        5.5134      0.063360 
         112.            0.       2.89394       13.8809       13.8874        9.0364         0.240       27.5250        5.5037      0.063715 
         113.            0.       2.88875       13.8809       13.8874        9.0257         0.269       27.4910        5.4941      0.064070 
         114.            0.       2.88355       13.8810       13.8874        9.0152         0.299       27.4571        5.4844      0.064425 
         115.            0.       2.87833       13.8811       13.8874        9.0049         0.329       27.4233        5.4748      0.064780 
         116.            0.       2.87308       13.8812       13.8874        8.9947         0.359       27.3897        5.4651      0.065135 
         117.            0.       2.86782       13.8812       13.8874        8.9848         0.388       27.3561        5.4555      0.065489 
         118.            0.       2.86252       13.8813       13.8874        8.9751         0.417       27.3223        5.4458      0.065843 
         119.            0.       2.85720       13.8814       13.8874        8.9656         0.446       27.2884        5.4362      0.066197 
         120.            0.       2.85187       13.8815       13.8874        8.9563         0.474       27.2543        5.4266      0.066551 
         121.            0.       2.84651       13.8815       13.8874        8.9472         0.503       27.2201        5.4169      0.066904 
         122.            0.       2.84113       13.8816       13.8874        8.9384         0.531       27.1858        5.4073      0.067257 
         123.            0.       2.83573       13.8817       13.8874        8.9297         0.559       27.1511        5.3976      0.067610 
         124.            0.       2.83031       13.8818       13.8874        8.9212         0.586       27.1162        5.3880      0.067962 
         125.            0.       2.82489       13.8818       13.8874        8.9128         0.613       27.0811        5.3783      0.068313 
         126.            0.       2.81946       13.8819       13.8874        8.9046         0.640       27.0457        5.3687      0.068664 
         127.            0.       2.81370       13.8820       13.8874        8.8963         0.667       26.9870        5.3590      0.069013 
         128.            0.       2.80760       13.8821       13.8874        8.8918         0.691       26.7722        5.3191      0.069107 
         129.            0.       2.80863       13.8824       13.8874        8.9129         0.716       26.3629        5.1178      0.067806 
         130.            0.       2.80779       13.8827       13.8874        8.9337         0.742       25.8669        4.9165      0.066484 
         131.            0.       2.80599       13.8831       13.8874        8.9559         0.769       25.3255        4.7051      0.065067 
         132.            0.       2.80169       13.8835       13.8874        8.9760         0.797       24.7627        4.5038      0.063811 
         133.            0.       2.79520       13.8840       13.8874        8.9952         0.827       24.1952        4.3027      0.062678 
         134.            0.       2.78768       13.8845       13.8874        9.0139         0.866       23.6134        4.0915      0.061504 
         135.            0.       2.77781       13.8851       13.8874        9.0263         0.915       22.9917        3.8905      0.060521 
         136.            0.       2.76663       13.8858       13.8874        9.0358         0.982       22.3353        3.6795      0.059525 
         137.            0.       2.74162       13.8866       13.8874        9.0385         1.021       20.4275        3.4785      0.058517 
         138.            0.       2.89411       13.8905       13.8874        9.3023         0.928       17.9964        1.9838      0.013764 
         139.            0.       2.74176       13.8959       13.8874        9.3334         1.067       16.9482        1.8655      0.045485 
         140.            0.       2.55725       13.9051       13.8874        9.4198         1.018       16.4717        1.7364      0.086353 
         141.            0.       2.37144       13.9180       13.8874        9.5140         0.709       16.1120        1.6083      0.128318 
         142.            0.       2.18579       13.9319       13.8874        9.6359         0.205       15.7192        1.4808      0.170806 
         143.            0.       1.99014       13.9514       13.8874        9.8117       359.498       15.2707        1.3463      0.216260 
         144.            0.       1.77431       13.9830       13.8874       10.0826       358.701       14.7962        1.1974      0.267438 
         145.            0.       1.55004       14.0238       13.8874       10.4278       358.110       14.2780        1.0418      0.321816 
         146.            0.       1.32683       14.0607       13.8874       10.8905       358.098       13.7520        0.8871      0.377087 
         147.            0.       1.10578       14.1104       13.8874       11.4041       358.425       13.4163        0.7335      0.433452 
         148.            0.       0.88640       17.7107       17.2856       12.0683       359.129       14.0370        0.5813      0.491348 
         149.            0.       0.65742       18.4203       19.2849       12.8574       359.717       15.1697        0.4235      0.553458 
         150.            0.       0.43028       18.6398       19.2849       13.5151       359.707       16.3755        0.2667      0.616684 
         151.            0.       0.21210       19.7048       19.2849       14.3588       356.644       17.6485        0.1118      0.681761 
